,datetime,Date,Time,Temp,rain,Day of the Week,School Holiday,Public Holiday,Weekend,type_of_day
308,2024-07-20 15:08:00,2024-07-20,15:08:00,30,0,Saturday,0,0,1,5
309,2024-07-20 15:09:00,2024-07-20,15:09:00,30,0,Saturday,0,0,1,5
310,2024-07-20 15:10:00,2024-07-20,15:10:00,30,0,Saturday,0,0,1,5
311,2024-07-20 15:11:00,2024-07-20,15:11:00,30,0,Saturday,0,0,1,5
312,2024-07-20 15:12:00,2024-07-20,15:12:00,30,0,Saturday,0,0,1,5
313,2024-07-20 15:13:00,2024-07-20,15:13:00,30,0,Saturday,0,0,1,5
314,2024-07-20 15:14:00,2024-07-20,15:14:00,30,0,Saturday,0,0,1,5
315,2024-07-20 15:15:00,2024-07-20,15:15:00,30,0,Saturday,0,0,1,5
316,2024-07-20 15:16:00,2024-07-20,15:16:00,30,0,Saturday,0,0,1,5
317,2024-07-20 15:17:00,2024-07-20,15:17:00,30,0,Saturday,0,0,1,5
318,2024-07-20 15:18:00,2024-07-20,15:18:00,30,0,Saturday,0,0,1,5
319,2024-07-20 15:19:00,2024-07-20,15:19:00,30,0,Saturday,0,0,1,5
320,2024-07-20 15:20:00,2024-07-20,15:20:00,30,0,Saturday,0,0,1,5
321,2024-07-20 15:21:00,2024-07-20,15:21:00,30,0,Saturday,0,0,1,5
322,2024-07-20 15:22:00,2024-07-20,15:22:00,30,0,Saturday,0,0,1,5
323,2024-07-20 15:23:00,2024-07-20,15:23:00,30,0,Saturday,0,0,1,5
324,2024-07-20 15:24:00,2024-07-20,15:24:00,30,0,Saturday,0,0,1,5
325,2024-07-20 15:25:00,2024-07-20,15:25:00,30,0,Saturday,0,0,1,5
326,2024-07-20 15:26:00,2024-07-20,15:26:00,30,0,Saturday,0,0,1,5
327,2024-07-20 15:27:00,2024-07-20,15:27:00,30,0,Saturday,0,0,1,5
328,2024-07-20 15:28:00,2024-07-20,15:28:00,30,0,Saturday,0,0,1,5
329,2024-07-20 15:29:00,2024-07-20,15:29:00,30,0,Saturday,0,0,1,5
330,2024-07-20 15:30:00,2024-07-20,15:30:00,30,0,Saturday,0,0,1,5
331,2024-07-20 15:31:00,2024-07-20,15:31:00,30,0,Saturday,0,0,1,5
332,2024-07-20 15:32:00,2024-07-20,15:32:00,30,0,Saturday,0,0,1,5
333,2024-07-20 15:33:00,2024-07-20,15:33:00,30,0,Saturday,0,0,1,5
334,2024-07-20 15:34:00,2024-07-20,15:34:00,30,0,Saturday,0,0,1,5
335,2024-07-20 15:35:00,2024-07-20,15:35:00,30,0,Saturday,0,0,1,5
336,2024-07-20 15:36:00,2024-07-20,15:36:00,30,0,Saturday,0,0,1,5
337,2024-07-20 15:37:00,2024-07-20,15:37:00,30,0,Saturday,0,0,1,5
338,2024-07-20 15:38:00,2024-07-20,15:38:00,30,0,Saturday,0,0,1,5
339,2024-07-20 15:39:00,2024-07-20,15:39:00,30,0,Saturday,0,0,1,5
340,2024-07-20 15:40:00,2024-07-20,15:40:00,30,0,Saturday,0,0,1,5
341,2024-07-20 15:41:00,2024-07-20,15:41:00,30,0,Saturday,0,0,1,5
342,2024-07-20 15:42:00,2024-07-20,15:42:00,30,0,Saturday,0,0,1,5
343,2024-07-20 15:43:00,2024-07-20,15:43:00,30,0,Saturday,0,0,1,5
344,2024-07-20 15:44:00,2024-07-20,15:44:00,30,0,Saturday,0,0,1,5
345,2024-07-20 15:45:00,2024-07-20,15:45:00,30,0,Saturday,0,0,1,5
346,2024-07-20 15:46:00,2024-07-20,15:46:00,30,0,Saturday,0,0,1,5
347,2024-07-20 15:47:00,2024-07-20,15:47:00,30,0,Saturday,0,0,1,5
348,2024-07-20 15:48:00,2024-07-20,15:48:00,30,0,Saturday,0,0,1,5
349,2024-07-20 15:49:00,2024-07-20,15:49:00,30,0,Saturday,0,0,1,5
350,2024-07-20 15:50:00,2024-07-20,15:50:00,30,0,Saturday,0,0,1,5
351,2024-07-20 15:51:00,2024-07-20,15:51:00,30,0,Saturday,0,0,1,5
352,2024-07-20 15:52:00,2024-07-20,15:52:00,30,0,Saturday,0,0,1,5
353,2024-07-20 15:53:00,2024-07-20,15:53:00,30,0,Saturday,0,0,1,5
354,2024-07-20 15:54:00,2024-07-20,15:54:00,30,0,Saturday,0,0,1,5
355,2024-07-20 15:55:00,2024-07-20,15:55:00,30,0,Saturday,0,0,1,5
356,2024-07-20 15:56:00,2024-07-20,15:56:00,30,0,Saturday,0,0,1,5
357,2024-07-20 15:57:00,2024-07-20,15:57:00,30,0,Saturday,0,0,1,5
358,2024-07-20 15:58:00,2024-07-20,15:58:00,30,0,Saturday,0,0,1,5
359,2024-07-20 15:59:00,2024-07-20,15:59:00,30,0,Saturday,0,0,1,5
360,2024-07-20 16:00:00,2024-07-20,16:00:00,30,0,Saturday,0,0,1,5
361,2024-07-20 16:01:00,2024-07-20,16:01:00,30,0,Saturday,0,0,1,5
362,2024-07-20 16:02:00,2024-07-20,16:02:00,30,0,Saturday,0,0,1,5
363,2024-07-20 16:03:00,2024-07-20,16:03:00,30,0,Saturday,0,0,1,5
364,2024-07-20 16:04:00,2024-07-20,16:04:00,30,0,Saturday,0,0,1,5
365,2024-07-20 16:05:00,2024-07-20,16:05:00,30,0,Saturday,0,0,1,5
366,2024-07-20 16:06:00,2024-07-20,16:06:00,30,0,Saturday,0,0,1,5
367,2024-07-20 16:07:00,2024-07-20,16:07:00,30,0,Saturday,0,0,1,5
368,2024-07-20 16:08:00,2024-07-20,16:08:00,30,0,Saturday,0,0,1,5
369,2024-07-20 16:09:00,2024-07-20,16:09:00,30,0,Saturday,0,0,1,5
370,2024-07-20 16:10:00,2024-07-20,16:10:00,30,0,Saturday,0,0,1,5
371,2024-07-20 16:11:00,2024-07-20,16:11:00,30,0,Saturday,0,0,1,5
372,2024-07-20 16:12:00,2024-07-20,16:12:00,30,0,Saturday,0,0,1,5
373,2024-07-20 16:13:00,2024-07-20,16:13:00,30,0,Saturday,0,0,1,5
374,2024-07-20 16:14:00,2024-07-20,16:14:00,30,0,Saturday,0,0,1,5
375,2024-07-20 16:15:00,2024-07-20,16:15:00,30,0,Saturday,0,0,1,5
376,2024-07-20 16:16:00,2024-07-20,16:16:00,30,0,Saturday,0,0,1,5
377,2024-07-20 16:17:00,2024-07-20,16:17:00,30,0,Saturday,0,0,1,5
378,2024-07-20 16:18:00,2024-07-20,16:18:00,30,0,Saturday,0,0,1,5
379,2024-07-20 16:19:00,2024-07-20,16:19:00,30,0,Saturday,0,0,1,5
380,2024-07-20 16:20:00,2024-07-20,16:20:00,30,0,Saturday,0,0,1,5
381,2024-07-20 16:21:00,2024-07-20,16:21:00,30,0,Saturday,0,0,1,5
382,2024-07-20 16:22:00,2024-07-20,16:22:00,30,0,Saturday,0,0,1,5
383,2024-07-20 16:23:00,2024-07-20,16:23:00,30,0,Saturday,0,0,1,5
384,2024-07-20 16:24:00,2024-07-20,16:24:00,30,0,Saturday,0,0,1,5
385,2024-07-20 16:25:00,2024-07-20,16:25:00,30,0,Saturday,0,0,1,5
386,2024-07-20 16:26:00,2024-07-20,16:26:00,30,0,Saturday,0,0,1,5
387,2024-07-20 16:27:00,2024-07-20,16:27:00,30,0,Saturday,0,0,1,5
388,2024-07-20 16:28:00,2024-07-20,16:28:00,30,0,Saturday,0,0,1,5
389,2024-07-20 16:29:00,2024-07-20,16:29:00,30,0,Saturday,0,0,1,5
390,2024-07-20 16:30:00,2024-07-20,16:30:00,30,0,Saturday,0,0,1,5
391,2024-07-20 16:31:00,2024-07-20,16:31:00,30,0,Saturday,0,0,1,5
392,2024-07-20 16:32:00,2024-07-20,16:32:00,30,0,Saturday,0,0,1,5
393,2024-07-20 16:33:00,2024-07-20,16:33:00,30,0,Saturday,0,0,1,5
394,2024-07-20 16:34:00,2024-07-20,16:34:00,30,0,Saturday,0,0,1,5
395,2024-07-20 16:35:00,2024-07-20,16:35:00,30,0,Saturday,0,0,1,5
396,2024-07-20 16:36:00,2024-07-20,16:36:00,30,0,Saturday,0,0,1,5
397,2024-07-20 16:37:00,2024-07-20,16:37:00,30,0,Saturday,0,0,1,5
398,2024-07-20 16:38:00,2024-07-20,16:38:00,30,0,Saturday,0,0,1,5
399,2024-07-20 16:39:00,2024-07-20,16:39:00,30,0,Saturday,0,0,1,5
400,2024-07-20 16:40:00,2024-07-20,16:40:00,30,0,Saturday,0,0,1,5
401,2024-07-20 16:41:00,2024-07-20,16:41:00,30,0,Saturday,0,0,1,5
402,2024-07-20 16:42:00,2024-07-20,16:42:00,30,0,Saturday,0,0,1,5
403,2024-07-20 16:43:00,2024-07-20,16:43:00,30,0,Saturday,0,0,1,5
404,2024-07-20 16:44:00,2024-07-20,16:44:00,30,0,Saturday,0,0,1,5
405,2024-07-20 16:45:00,2024-07-20,16:45:00,30,0,Saturday,0,0,1,5
406,2024-07-20 16:46:00,2024-07-20,16:46:00,30,0,Saturday,0,0,1,5
407,2024-07-20 16:47:00,2024-07-20,16:47:00,30,0,Saturday,0,0,1,5
408,2024-07-20 16:48:00,2024-07-20,16:48:00,30,0,Saturday,0,0,1,5
409,2024-07-20 16:49:00,2024-07-20,16:49:00,30,0,Saturday,0,0,1,5
410,2024-07-20 16:50:00,2024-07-20,16:50:00,30,0,Saturday,0,0,1,5
411,2024-07-20 16:51:00,2024-07-20,16:51:00,30,0,Saturday,0,0,1,5
412,2024-07-20 16:52:00,2024-07-20,16:52:00,30,0,Saturday,0,0,1,5
413,2024-07-20 16:53:00,2024-07-20,16:53:00,30,0,Saturday,0,0,1,5
414,2024-07-20 16:54:00,2024-07-20,16:54:00,30,0,Saturday,0,0,1,5
415,2024-07-20 16:55:00,2024-07-20,16:55:00,30,0,Saturday,0,0,1,5
416,2024-07-20 16:56:00,2024-07-20,16:56:00,30,0,Saturday,0,0,1,5
417,2024-07-20 16:57:00,2024-07-20,16:57:00,30,0,Saturday,0,0,1,5
418,2024-07-20 16:58:00,2024-07-20,16:58:00,30,0,Saturday,0,0,1,5
419,2024-07-20 16:59:00,2024-07-20,16:59:00,30,0,Saturday,0,0,1,5
420,2024-07-20 17:00:00,2024-07-20,17:00:00,30,0,Saturday,0,0,1,5
421,2024-07-20 17:01:00,2024-07-20,17:01:00,30,0,Saturday,0,0,1,5
422,2024-07-20 17:02:00,2024-07-20,17:02:00,30,0,Saturday,0,0,1,5
423,2024-07-20 17:03:00,2024-07-20,17:03:00,30,0,Saturday,0,0,1,5
424,2024-07-20 17:04:00,2024-07-20,17:04:00,30,0,Saturday,0,0,1,5
425,2024-07-20 17:05:00,2024-07-20,17:05:00,30,0,Saturday,0,0,1,5
426,2024-07-20 17:06:00,2024-07-20,17:06:00,30,0,Saturday,0,0,1,5
427,2024-07-20 17:07:00,2024-07-20,17:07:00,30,0,Saturday,0,0,1,5
428,2024-07-20 17:08:00,2024-07-20,17:08:00,30,0,Saturday,0,0,1,5
429,2024-07-20 17:09:00,2024-07-20,17:09:00,30,0,Saturday,0,0,1,5
430,2024-07-20 17:10:00,2024-07-20,17:10:00,30,0,Saturday,0,0,1,5
431,2024-07-20 17:11:00,2024-07-20,17:11:00,30,0,Saturday,0,0,1,5
432,2024-07-20 17:12:00,2024-07-20,17:12:00,30,0,Saturday,0,0,1,5
433,2024-07-20 17:13:00,2024-07-20,17:13:00,30,0,Saturday,0,0,1,5
434,2024-07-20 17:14:00,2024-07-20,17:14:00,30,0,Saturday,0,0,1,5
435,2024-07-20 17:15:00,2024-07-20,17:15:00,30,0,Saturday,0,0,1,5
436,2024-07-20 17:16:00,2024-07-20,17:16:00,30,0,Saturday,0,0,1,5
437,2024-07-20 17:17:00,2024-07-20,17:17:00,30,0,Saturday,0,0,1,5
438,2024-07-20 17:18:00,2024-07-20,17:18:00,30,0,Saturday,0,0,1,5
439,2024-07-20 17:19:00,2024-07-20,17:19:00,30,0,Saturday,0,0,1,5
440,2024-07-20 17:20:00,2024-07-20,17:20:00,30,0,Saturday,0,0,1,5
441,2024-07-20 17:21:00,2024-07-20,17:21:00,30,0,Saturday,0,0,1,5
442,2024-07-20 17:22:00,2024-07-20,17:22:00,30,0,Saturday,0,0,1,5
443,2024-07-20 17:23:00,2024-07-20,17:23:00,30,0,Saturday,0,0,1,5
444,2024-07-20 17:24:00,2024-07-20,17:24:00,30,0,Saturday,0,0,1,5
445,2024-07-20 17:25:00,2024-07-20,17:25:00,30,0,Saturday,0,0,1,5
446,2024-07-20 17:26:00,2024-07-20,17:26:00,30,0,Saturday,0,0,1,5
447,2024-07-20 17:27:00,2024-07-20,17:27:00,30,0,Saturday,0,0,1,5
448,2024-07-20 17:28:00,2024-07-20,17:28:00,30,0,Saturday,0,0,1,5
449,2024-07-20 17:29:00,2024-07-20,17:29:00,30,0,Saturday,0,0,1,5
450,2024-07-20 17:30:00,2024-07-20,17:30:00,30,0,Saturday,0,0,1,5
451,2024-07-20 17:31:00,2024-07-20,17:31:00,30,0,Saturday,0,0,1,5
452,2024-07-20 17:32:00,2024-07-20,17:32:00,30,0,Saturday,0,0,1,5
453,2024-07-20 17:33:00,2024-07-20,17:33:00,30,0,Saturday,0,0,1,5
454,2024-07-20 17:34:00,2024-07-20,17:34:00,30,0,Saturday,0,0,1,5
455,2024-07-20 17:35:00,2024-07-20,17:35:00,30,0,Saturday,0,0,1,5
456,2024-07-20 17:36:00,2024-07-20,17:36:00,30,0,Saturday,0,0,1,5
457,2024-07-20 17:37:00,2024-07-20,17:37:00,30,0,Saturday,0,0,1,5
458,2024-07-20 17:38:00,2024-07-20,17:38:00,30,0,Saturday,0,0,1,5
459,2024-07-20 17:39:00,2024-07-20,17:39:00,30,0,Saturday,0,0,1,5
460,2024-07-20 17:40:00,2024-07-20,17:40:00,30,0,Saturday,0,0,1,5
461,2024-07-20 17:41:00,2024-07-20,17:41:00,30,0,Saturday,0,0,1,5
462,2024-07-20 17:42:00,2024-07-20,17:42:00,30,0,Saturday,0,0,1,5
463,2024-07-20 17:43:00,2024-07-20,17:43:00,30,0,Saturday,0,0,1,5
464,2024-07-20 17:44:00,2024-07-20,17:44:00,30,0,Saturday,0,0,1,5
465,2024-07-20 17:45:00,2024-07-20,17:45:00,30,0,Saturday,0,0,1,5
466,2024-07-20 17:46:00,2024-07-20,17:46:00,30,0,Saturday,0,0,1,5
467,2024-07-20 17:47:00,2024-07-20,17:47:00,30,0,Saturday,0,0,1,5
468,2024-07-20 17:48:00,2024-07-20,17:48:00,30,0,Saturday,0,0,1,5
469,2024-07-20 17:49:00,2024-07-20,17:49:00,30,0,Saturday,0,0,1,5
470,2024-07-20 17:50:00,2024-07-20,17:50:00,30,0,Saturday,0,0,1,5
471,2024-07-20 17:51:00,2024-07-20,17:51:00,30,0,Saturday,0,0,1,5
472,2024-07-20 17:52:00,2024-07-20,17:52:00,30,0,Saturday,0,0,1,5
473,2024-07-20 17:53:00,2024-07-20,17:53:00,30,0,Saturday,0,0,1,5
474,2024-07-20 17:54:00,2024-07-20,17:54:00,30,0,Saturday,0,0,1,5
475,2024-07-20 17:55:00,2024-07-20,17:55:00,30,0,Saturday,0,0,1,5
476,2024-07-20 17:56:00,2024-07-20,17:56:00,30,0,Saturday,0,0,1,5
477,2024-07-20 17:57:00,2024-07-20,17:57:00,30,0,Saturday,0,0,1,5
478,2024-07-20 17:58:00,2024-07-20,17:58:00,30,0,Saturday,0,0,1,5
479,2024-07-20 17:59:00,2024-07-20,17:59:00,30,0,Saturday,0,0,1,5
480,2024-07-20 18:00:00,2024-07-20,18:00:00,30,0,Saturday,0,0,1,5
481,2024-07-20 18:01:00,2024-07-20,18:01:00,30,0,Saturday,0,0,1,5
482,2024-07-20 18:02:00,2024-07-20,18:02:00,30,0,Saturday,0,0,1,5
483,2024-07-20 18:03:00,2024-07-20,18:03:00,30,0,Saturday,0,0,1,5
484,2024-07-20 18:04:00,2024-07-20,18:04:00,30,0,Saturday,0,0,1,5
485,2024-07-20 18:05:00,2024-07-20,18:05:00,30,0,Saturday,0,0,1,5
486,2024-07-20 18:06:00,2024-07-20,18:06:00,30,0,Saturday,0,0,1,5
487,2024-07-20 18:07:00,2024-07-20,18:07:00,30,0,Saturday,0,0,1,5
488,2024-07-20 18:08:00,2024-07-20,18:08:00,30,0,Saturday,0,0,1,5
489,2024-07-20 18:09:00,2024-07-20,18:09:00,30,0,Saturday,0,0,1,5
490,2024-07-20 18:10:00,2024-07-20,18:10:00,30,0,Saturday,0,0,1,5
491,2024-07-20 18:11:00,2024-07-20,18:11:00,30,0,Saturday,0,0,1,5
492,2024-07-20 18:12:00,2024-07-20,18:12:00,30,0,Saturday,0,0,1,5
493,2024-07-20 18:13:00,2024-07-20,18:13:00,30,0,Saturday,0,0,1,5
494,2024-07-20 18:14:00,2024-07-20,18:14:00,30,0,Saturday,0,0,1,5
495,2024-07-20 18:15:00,2024-07-20,18:15:00,30,0,Saturday,0,0,1,5
496,2024-07-20 18:16:00,2024-07-20,18:16:00,30,0,Saturday,0,0,1,5
497,2024-07-20 18:17:00,2024-07-20,18:17:00,30,0,Saturday,0,0,1,5
498,2024-07-20 18:18:00,2024-07-20,18:18:00,30,0,Saturday,0,0,1,5
499,2024-07-20 18:19:00,2024-07-20,18:19:00,30,0,Saturday,0,0,1,5
500,2024-07-20 18:20:00,2024-07-20,18:20:00,30,0,Saturday,0,0,1,5
501,2024-07-20 18:21:00,2024-07-20,18:21:00,30,0,Saturday,0,0,1,5
502,2024-07-20 18:22:00,2024-07-20,18:22:00,30,0,Saturday,0,0,1,5
503,2024-07-20 18:23:00,2024-07-20,18:23:00,30,0,Saturday,0,0,1,5
504,2024-07-20 18:24:00,2024-07-20,18:24:00,30,0,Saturday,0,0,1,5
505,2024-07-20 18:25:00,2024-07-20,18:25:00,30,0,Saturday,0,0,1,5
506,2024-07-20 18:26:00,2024-07-20,18:26:00,30,0,Saturday,0,0,1,5
507,2024-07-20 18:27:00,2024-07-20,18:27:00,30,0,Saturday,0,0,1,5
508,2024-07-20 18:28:00,2024-07-20,18:28:00,30,0,Saturday,0,0,1,5
509,2024-07-20 18:29:00,2024-07-20,18:29:00,30,0,Saturday,0,0,1,5
510,2024-07-20 18:30:00,2024-07-20,18:30:00,30,0,Saturday,0,0,1,5
511,2024-07-20 18:31:00,2024-07-20,18:31:00,30,0,Saturday,0,0,1,5
512,2024-07-20 18:32:00,2024-07-20,18:32:00,30,0,Saturday,0,0,1,5
513,2024-07-20 18:33:00,2024-07-20,18:33:00,30,0,Saturday,0,0,1,5
514,2024-07-20 18:34:00,2024-07-20,18:34:00,30,0,Saturday,0,0,1,5
515,2024-07-20 18:35:00,2024-07-20,18:35:00,30,0,Saturday,0,0,1,5
516,2024-07-20 18:36:00,2024-07-20,18:36:00,30,0,Saturday,0,0,1,5
517,2024-07-20 18:37:00,2024-07-20,18:37:00,30,0,Saturday,0,0,1,5
518,2024-07-20 18:38:00,2024-07-20,18:38:00,30,0,Saturday,0,0,1,5
519,2024-07-20 18:39:00,2024-07-20,18:39:00,30,0,Saturday,0,0,1,5
520,2024-07-20 18:40:00,2024-07-20,18:40:00,30,0,Saturday,0,0,1,5
521,2024-07-20 18:41:00,2024-07-20,18:41:00,30,0,Saturday,0,0,1,5
522,2024-07-20 18:42:00,2024-07-20,18:42:00,30,0,Saturday,0,0,1,5
523,2024-07-20 18:43:00,2024-07-20,18:43:00,30,0,Saturday,0,0,1,5
524,2024-07-20 18:44:00,2024-07-20,18:44:00,30,0,Saturday,0,0,1,5
525,2024-07-20 18:45:00,2024-07-20,18:45:00,30,0,Saturday,0,0,1,5
526,2024-07-20 18:46:00,2024-07-20,18:46:00,30,0,Saturday,0,0,1,5
527,2024-07-20 18:47:00,2024-07-20,18:47:00,30,0,Saturday,0,0,1,5
528,2024-07-20 18:48:00,2024-07-20,18:48:00,30,0,Saturday,0,0,1,5
529,2024-07-20 18:49:00,2024-07-20,18:49:00,30,0,Saturday,0,0,1,5
530,2024-07-20 18:50:00,2024-07-20,18:50:00,30,0,Saturday,0,0,1,5
531,2024-07-20 18:51:00,2024-07-20,18:51:00,30,0,Saturday,0,0,1,5
532,2024-07-20 18:52:00,2024-07-20,18:52:00,30,0,Saturday,0,0,1,5
533,2024-07-20 18:53:00,2024-07-20,18:53:00,30,0,Saturday,0,0,1,5
534,2024-07-20 18:54:00,2024-07-20,18:54:00,30,0,Saturday,0,0,1,5
535,2024-07-20 18:55:00,2024-07-20,18:55:00,30,0,Saturday,0,0,1,5
536,2024-07-20 18:56:00,2024-07-20,18:56:00,30,0,Saturday,0,0,1,5
537,2024-07-20 18:57:00,2024-07-20,18:57:00,30,0,Saturday,0,0,1,5
538,2024-07-20 18:58:00,2024-07-20,18:58:00,30,0,Saturday,0,0,1,5
539,2024-07-20 18:59:00,2024-07-20,18:59:00,30,0,Saturday,0,0,1,5
540,2024-07-20 19:00:00,2024-07-20,19:00:00,30,0,Saturday,0,0,1,5
541,2024-07-20 19:01:00,2024-07-20,19:01:00,30,0,Saturday,0,0,1,5
542,2024-07-20 19:02:00,2024-07-20,19:02:00,30,0,Saturday,0,0,1,5
543,2024-07-20 19:03:00,2024-07-20,19:03:00,30,0,Saturday,0,0,1,5
544,2024-07-20 19:04:00,2024-07-20,19:04:00,30,0,Saturday,0,0,1,5
545,2024-07-20 19:05:00,2024-07-20,19:05:00,30,0,Saturday,0,0,1,5
546,2024-07-20 19:06:00,2024-07-20,19:06:00,30,0,Saturday,0,0,1,5
547,2024-07-20 19:07:00,2024-07-20,19:07:00,30,0,Saturday,0,0,1,5
548,2024-07-20 19:08:00,2024-07-20,19:08:00,30,0,Saturday,0,0,1,5
549,2024-07-20 19:09:00,2024-07-20,19:09:00,30,0,Saturday,0,0,1,5
550,2024-07-20 19:10:00,2024-07-20,19:10:00,30,0,Saturday,0,0,1,5
551,2024-07-20 19:11:00,2024-07-20,19:11:00,30,0,Saturday,0,0,1,5
552,2024-07-20 19:12:00,2024-07-20,19:12:00,30,0,Saturday,0,0,1,5
553,2024-07-20 19:13:00,2024-07-20,19:13:00,30,0,Saturday,0,0,1,5
554,2024-07-20 19:14:00,2024-07-20,19:14:00,30,0,Saturday,0,0,1,5
555,2024-07-20 19:15:00,2024-07-20,19:15:00,30,0,Saturday,0,0,1,5
556,2024-07-20 19:16:00,2024-07-20,19:16:00,30,0,Saturday,0,0,1,5
557,2024-07-20 19:17:00,2024-07-20,19:17:00,30,0,Saturday,0,0,1,5
558,2024-07-20 19:18:00,2024-07-20,19:18:00,30,0,Saturday,0,0,1,5
559,2024-07-20 19:19:00,2024-07-20,19:19:00,30,0,Saturday,0,0,1,5
560,2024-07-20 19:20:00,2024-07-20,19:20:00,30,0,Saturday,0,0,1,5
561,2024-07-20 19:21:00,2024-07-20,19:21:00,30,0,Saturday,0,0,1,5
562,2024-07-20 19:22:00,2024-07-20,19:22:00,30,0,Saturday,0,0,1,5
563,2024-07-20 19:23:00,2024-07-20,19:23:00,30,0,Saturday,0,0,1,5
564,2024-07-20 19:24:00,2024-07-20,19:24:00,30,0,Saturday,0,0,1,5
565,2024-07-20 19:25:00,2024-07-20,19:25:00,30,0,Saturday,0,0,1,5
566,2024-07-20 19:26:00,2024-07-20,19:26:00,30,0,Saturday,0,0,1,5
567,2024-07-20 19:27:00,2024-07-20,19:27:00,30,0,Saturday,0,0,1,5
568,2024-07-20 19:28:00,2024-07-20,19:28:00,30,0,Saturday,0,0,1,5
569,2024-07-20 19:29:00,2024-07-20,19:29:00,30,0,Saturday,0,0,1,5
570,2024-07-20 19:30:00,2024-07-20,19:30:00,30,0,Saturday,0,0,1,5
571,2024-07-20 19:31:00,2024-07-20,19:31:00,30,0,Saturday,0,0,1,5
572,2024-07-20 19:32:00,2024-07-20,19:32:00,30,0,Saturday,0,0,1,5
573,2024-07-20 19:33:00,2024-07-20,19:33:00,30,0,Saturday,0,0,1,5
574,2024-07-20 19:34:00,2024-07-20,19:34:00,30,0,Saturday,0,0,1,5
575,2024-07-20 19:35:00,2024-07-20,19:35:00,30,0,Saturday,0,0,1,5
576,2024-07-20 19:36:00,2024-07-20,19:36:00,30,0,Saturday,0,0,1,5
577,2024-07-20 19:37:00,2024-07-20,19:37:00,30,0,Saturday,0,0,1,5
578,2024-07-20 19:38:00,2024-07-20,19:38:00,30,0,Saturday,0,0,1,5
579,2024-07-20 19:39:00,2024-07-20,19:39:00,30,0,Saturday,0,0,1,5
580,2024-07-20 19:40:00,2024-07-20,19:40:00,30,0,Saturday,0,0,1,5
581,2024-07-20 19:41:00,2024-07-20,19:41:00,30,0,Saturday,0,0,1,5
582,2024-07-20 19:42:00,2024-07-20,19:42:00,30,0,Saturday,0,0,1,5
583,2024-07-20 19:43:00,2024-07-20,19:43:00,30,0,Saturday,0,0,1,5
584,2024-07-20 19:44:00,2024-07-20,19:44:00,30,0,Saturday,0,0,1,5
585,2024-07-20 19:45:00,2024-07-20,19:45:00,30,0,Saturday,0,0,1,5
586,2024-07-20 19:46:00,2024-07-20,19:46:00,30,0,Saturday,0,0,1,5
587,2024-07-20 19:47:00,2024-07-20,19:47:00,30,0,Saturday,0,0,1,5
588,2024-07-20 19:48:00,2024-07-20,19:48:00,30,0,Saturday,0,0,1,5
589,2024-07-20 19:49:00,2024-07-20,19:49:00,30,0,Saturday,0,0,1,5
590,2024-07-20 19:50:00,2024-07-20,19:50:00,30,0,Saturday,0,0,1,5
591,2024-07-20 19:51:00,2024-07-20,19:51:00,30,0,Saturday,0,0,1,5
592,2024-07-20 19:52:00,2024-07-20,19:52:00,30,0,Saturday,0,0,1,5
593,2024-07-20 19:53:00,2024-07-20,19:53:00,30,0,Saturday,0,0,1,5
594,2024-07-20 19:54:00,2024-07-20,19:54:00,30,0,Saturday,0,0,1,5
595,2024-07-20 19:55:00,2024-07-20,19:55:00,30,0,Saturday,0,0,1,5
596,2024-07-20 19:56:00,2024-07-20,19:56:00,30,0,Saturday,0,0,1,5
597,2024-07-20 19:57:00,2024-07-20,19:57:00,30,0,Saturday,0,0,1,5
598,2024-07-20 19:58:00,2024-07-20,19:58:00,30,0,Saturday,0,0,1,5
599,2024-07-20 19:59:00,2024-07-20,19:59:00,30,0,Saturday,0,0,1,5
600,2024-07-20 20:00:00,2024-07-20,20:00:00,30,0,Saturday,0,0,1,5
601,2024-07-20 20:01:00,2024-07-20,20:01:00,30,0,Saturday,0,0,1,5
602,2024-07-20 20:02:00,2024-07-20,20:02:00,30,0,Saturday,0,0,1,5
603,2024-07-20 20:03:00,2024-07-20,20:03:00,30,0,Saturday,0,0,1,5
604,2024-07-20 20:04:00,2024-07-20,20:04:00,30,0,Saturday,0,0,1,5
605,2024-07-20 20:05:00,2024-07-20,20:05:00,30,0,Saturday,0,0,1,5
606,2024-07-20 20:06:00,2024-07-20,20:06:00,30,0,Saturday,0,0,1,5
607,2024-07-20 20:07:00,2024-07-20,20:07:00,30,0,Saturday,0,0,1,5
608,2024-07-20 20:08:00,2024-07-20,20:08:00,30,0,Saturday,0,0,1,5
609,2024-07-20 20:09:00,2024-07-20,20:09:00,30,0,Saturday,0,0,1,5
610,2024-07-20 20:10:00,2024-07-20,20:10:00,30,0,Saturday,0,0,1,5
611,2024-07-20 20:11:00,2024-07-20,20:11:00,30,0,Saturday,0,0,1,5
612,2024-07-20 20:12:00,2024-07-20,20:12:00,30,0,Saturday,0,0,1,5
613,2024-07-20 20:13:00,2024-07-20,20:13:00,30,0,Saturday,0,0,1,5
614,2024-07-20 20:14:00,2024-07-20,20:14:00,30,0,Saturday,0,0,1,5
615,2024-07-20 20:15:00,2024-07-20,20:15:00,30,0,Saturday,0,0,1,5
616,2024-07-20 20:16:00,2024-07-20,20:16:00,30,0,Saturday,0,0,1,5
617,2024-07-20 20:17:00,2024-07-20,20:17:00,30,0,Saturday,0,0,1,5
