,Date,Time,Temp,Rain,Day of the Week,School Holiday,Public Holiday
2626,2024-04-27,14:00:00,33,0,Saturday,0,0
2627,2024-04-27,15:00:00,34,0,Saturday,0,0
2628,2024-04-27,16:00:00,34,0,Saturday,0,0
2629,2024-04-27,17:00:00,34,0,Saturday,0,0
2630,2024-04-27,18:00:00,32,0,Saturday,0,0
2631,2024-04-27,19:00:00,31,0,Saturday,0,0
2632,2024-04-27,20:00:00,31,0,Saturday,0,0
2633,2024-04-27,21:00:00,30,0,Saturday,0,0
2634,2024-04-27,22:00:00,30,0,Saturday,0,0
2635,2024-04-28,09:00:00,31,0,Sunday,0,0
2636,2024-04-28,10:00:00,32,0,Sunday,0,0
2637,2024-04-28,11:00:00,31,0,Sunday,0,0
2638,2024-04-28,12:00:00,32,0,Sunday,0,0
2639,2024-04-28,13:00:00,33,0,Sunday,0,0
2640,2024-04-28,14:00:00,33,0,Sunday,0,0
2641,2024-04-28,15:00:00,32,0,Sunday,0,0
2642,2024-04-28,15:11:00,31,0,Sunday,0,0
2643,2024-04-28,16:00:00,25,0,Sunday,0,0
2644,2024-04-28,16:18:00,26,0,Sunday,0,0
2645,2024-04-28,17:00:00,29,0,Sunday,0,0
2646,2024-04-28,18:00:00,29,0,Sunday,0,0
2647,2024-04-28,19:00:00,29,0,Sunday,0,0
2648,2024-04-28,20:00:00,28,0,Sunday,0,0
2649,2024-04-28,21:00:00,28,0,Sunday,0,0
2650,2024-04-28,22:00:00,28,0,Sunday,0,0
2651,2024-04-29,09:00:00,31,0,Monday,0,0
2652,2024-04-29,10:00:00,32,0,Monday,0,0
2653,2024-04-29,11:00:00,31,0,Monday,0,0
2654,2024-04-29,12:00:00,32,0,Monday,0,0
2655,2024-04-29,13:00:00,34,0,Monday,0,0
2656,2024-04-29,14:00:00,34,0,Monday,0,0
2657,2024-04-29,15:00:00,34,0,Monday,0,0
2658,2024-04-29,16:00:00,34,0,Monday,0,0
2659,2024-04-29,17:00:00,34,0,Monday,0,0
2660,2024-04-29,18:00:00,33,0,Monday,0,0
2661,2024-04-29,19:00:00,32,0,Monday,0,0
2662,2024-04-29,20:00:00,31,0,Monday,0,0
2663,2024-04-29,21:00:00,30,0,Monday,0,0
2664,2024-04-29,22:00:00,30,0,Monday,0,0
2665,2024-04-30,09:00:00,31,0,Tuesday,0,0
2666,2024-04-30,10:00:00,32,0,Tuesday,0,0
2667,2024-04-30,11:00:00,32,0,Tuesday,0,0
2668,2024-04-30,12:00:00,32,0,Tuesday,0,0
2669,2024-04-30,13:00:00,32,0,Tuesday,0,0
2670,2024-04-30,14:00:00,33,0,Tuesday,0,0
2671,2024-04-30,15:00:00,33,0,Tuesday,0,0
2672,2024-04-30,16:00:00,33,0,Tuesday,0,0
2673,2024-04-30,17:00:00,33,0,Tuesday,0,0
2674,2024-04-30,18:00:00,31,0,Tuesday,0,0
2675,2024-04-30,18:08:00,31,0,Tuesday,0,0
2676,2024-04-30,19:00:00,31,0,Tuesday,0,0
2677,2024-04-30,20:00:00,31,0,Tuesday,0,0
2678,2024-04-30,21:00:00,30,0,Tuesday,0,0
2679,2024-04-30,22:00:00,30,0,Tuesday,0,0
2680,2024-05-01,09:00:00,31,0,Wednesday,0,1
2681,2024-05-01,10:00:00,32,0,Wednesday,0,1
2682,2024-05-01,11:00:00,33,0,Wednesday,0,1
2683,2024-05-01,12:00:00,33,0,Wednesday,0,1
2684,2024-05-01,13:00:00,34,0,Wednesday,0,1
2685,2024-05-01,14:00:00,34,0,Wednesday,0,1
2686,2024-05-01,14:26:00,33,0,Wednesday,0,1
2687,2024-05-01,15:00:00,33,0,Wednesday,0,1
2688,2024-05-01,16:00:00,32,0,Wednesday,0,1
2689,2024-05-01,17:00:00,32,0,Wednesday,0,1
2690,2024-05-01,18:00:00,30,0,Wednesday,0,1
2691,2024-05-01,18:30:00,29,0,Wednesday,0,1
2692,2024-05-01,19:00:00,29,0,Wednesday,0,1
2693,2024-05-01,20:00:00,29,0,Wednesday,0,1
2694,2024-05-01,21:00:00,30,0,Wednesday,0,1
2695,2024-05-01,22:00:00,30,0,Wednesday,0,1
2696,2024-05-02,09:00:00,31,0,Thursday,0,0
2697,2024-05-02,10:00:00,32,0,Thursday,0,0
2698,2024-05-02,11:00:00,32,0,Thursday,0,0
2699,2024-05-02,12:00:00,32,0,Thursday,0,0
2700,2024-05-02,13:00:00,32,0,Thursday,0,0
2701,2024-05-02,14:00:00,32,0,Thursday,0,0
2702,2024-05-02,14:12:00,32,0,Thursday,0,0
2703,2024-05-02,15:00:00,30,0,Thursday,0,0
2704,2024-05-02,16:00:00,29,0,Thursday,0,0
2705,2024-05-02,17:00:00,30,0,Thursday,0,0
2706,2024-05-02,18:00:00,31,0,Thursday,0,0
2707,2024-05-02,19:00:00,31,0,Thursday,0,0
2708,2024-05-02,20:00:00,30,0,Thursday,0,0
2709,2024-05-02,21:00:00,30,0,Thursday,0,0
2710,2024-05-02,22:00:00,30,0,Thursday,0,0
2711,2024-05-03,09:00:00,31,0,Friday,0,0
2712,2024-05-03,10:00:00,32,0,Friday,0,0
2713,2024-05-03,11:00:00,32,0,Friday,0,0
2714,2024-05-03,12:00:00,32,0,Friday,0,0
2715,2024-05-03,13:00:00,32,0,Friday,0,0
2716,2024-05-03,14:00:00,32,0,Friday,0,0
2717,2024-05-03,14:35:00,32,0,Friday,0,0
2718,2024-05-03,15:00:00,31,0,Friday,0,0
2719,2024-05-03,16:00:00,31,0,Friday,0,0
2720,2024-05-03,17:00:00,30,0,Friday,0,0
2721,2024-05-03,18:00:00,30,0,Friday,0,0
2722,2024-05-03,19:00:00,30,0,Friday,0,0
2723,2024-05-03,20:00:00,30,0,Friday,0,0
2724,2024-05-03,21:00:00,30,0,Friday,0,0
2725,2024-05-03,22:00:00,30,0,Friday,0,0
2726,2024-05-04,09:00:00,25,0,Saturday,0,0
2727,2024-05-04,09:28:00,25,0,Saturday,0,0
2728,2024-05-04,10:00:00,25,0,Saturday,0,0
2729,2024-05-04,11:20:00,25,0,Saturday,0,0
2730,2024-05-04,12:00:00,25,0,Saturday,0,0
2731,2024-05-04,13:00:00,25,1,Saturday,0,0
2732,2024-05-04,13:35:00,25,1,Saturday,0,0
2733,2024-05-04,14:00:00,25,1,Saturday,0,0
2734,2024-05-04,15:00:00,25,1,Saturday,0,0
2735,2024-05-04,16:00:00,26,0,Saturday,0,0
2736,2024-05-04,17:00:00,27,1,Saturday,0,0
2737,2024-05-04,18:00:00,27,0,Saturday,0,0
2738,2024-05-04,19:00:00,27,0,Saturday,0,0
2739,2024-05-04,20:00:00,26,0,Saturday,0,0
2740,2024-05-04,21:00:00,26,0,Saturday,0,0
2741,2024-05-04,22:00:00,26,0,Saturday,0,0
2742,2024-05-05,09:00:00,31,0,Sunday,0,0
2743,2024-05-05,10:00:00,31,0,Sunday,0,0
2744,2024-05-05,11:00:00,32,0,Sunday,0,0
2745,2024-05-05,12:00:00,32,0,Sunday,0,0
2746,2024-05-05,13:00:00,32,0,Sunday,0,0
2747,2024-05-05,14:00:00,33,0,Sunday,0,0
2748,2024-05-05,15:00:00,34,0,Sunday,0,0
2749,2024-05-05,16:00:00,33,0,Sunday,0,0
2750,2024-05-05,17:00:00,33,0,Sunday,0,0
2751,2024-05-05,18:00:00,33,0,Sunday,0,0
2752,2024-05-05,19:00:00,31,0,Sunday,0,0
2753,2024-05-05,20:00:00,31,0,Sunday,0,0
2754,2024-05-05,21:00:00,30,0,Sunday,0,0
2755,2024-05-05,22:00:00,30,0,Sunday,0,0
2756,2024-05-06,09:00:00,30,0,Monday,0,0
2757,2024-05-06,10:00:00,31,0,Monday,0,0
2758,2024-05-06,11:00:00,33,0,Monday,0,0
2759,2024-05-06,12:00:00,33,0,Monday,0,0
2760,2024-05-06,13:00:00,33,0,Monday,0,0
2761,2024-05-06,14:00:00,33,0,Monday,0,0
2762,2024-05-06,15:00:00,32,0,Monday,0,0
2763,2024-05-06,15:32:00,32,0,Monday,0,0
2764,2024-05-06,16:00:00,32,0,Monday,0,0
2765,2024-05-06,17:00:00,31,0,Monday,0,0
2766,2024-05-06,18:00:00,31,0,Monday,0,0
2767,2024-05-06,19:00:00,30,0,Monday,0,0
2768,2024-05-06,20:00:00,30,0,Monday,0,0
2769,2024-05-06,21:00:00,30,0,Monday,0,0
2770,2024-05-06,22:00:00,30,0,Monday,0,0
2771,2024-05-07,09:00:00,27,0,Tuesday,0,0
2772,2024-05-07,10:00:00,30,0,Tuesday,0,0
2773,2024-05-07,11:00:00,32,0,Tuesday,0,0
2774,2024-05-07,11:41:00,27,0,Tuesday,0,0
2775,2024-05-07,12:00:00,26,0,Tuesday,0,0
2776,2024-05-07,13:00:00,28,0,Tuesday,0,0
2777,2024-05-07,14:00:00,28,0,Tuesday,0,0
2778,2024-05-07,15:00:00,29,0,Tuesday,0,0
2779,2024-05-07,16:00:00,29,0,Tuesday,0,0
2780,2024-05-07,17:00:00,29,0,Tuesday,0,0
2781,2024-05-07,18:00:00,29,0,Tuesday,0,0
2782,2024-05-07,19:00:00,29,0,Tuesday,0,0
2783,2024-05-07,20:00:00,28,0,Tuesday,0,0
2784,2024-05-07,21:00:00,27,0,Tuesday,0,0
2785,2024-05-07,22:00:00,28,0,Tuesday,0,0
2786,2024-05-08,09:00:00,27,0,Wednesday,0,0
2787,2024-05-08,10:00:00,27,0,Wednesday,0,0
2788,2024-05-08,11:00:00,29,0,Wednesday,0,0
2789,2024-05-08,12:00:00,30,0,Wednesday,0,0
2790,2024-05-08,13:00:00,30,0,Wednesday,0,0
2791,2024-05-08,14:00:00,31,0,Wednesday,0,0
2792,2024-05-08,15:00:00,30,0,Wednesday,0,0
2793,2024-05-08,16:00:00,30,0,Wednesday,0,0
2794,2024-05-08,17:00:00,30,0,Wednesday,0,0
2795,2024-05-08,18:00:00,29,0,Wednesday,0,0
2796,2024-05-08,19:00:00,29,0,Wednesday,0,0
2797,2024-05-08,20:00:00,28,0,Wednesday,0,0
2798,2024-05-08,21:00:00,28,0,Wednesday,0,0
2799,2024-05-08,22:00:00,29,0,Wednesday,0,0
2800,2024-05-09,09:00:00,30,0,Thursday,0,0
2801,2024-05-09,10:00:00,30,0,Thursday,0,0
2802,2024-05-09,11:00:00,32,0,Thursday,0,0
2803,2024-05-09,12:00:00,32,0,Thursday,0,0
2804,2024-05-09,13:00:00,33,0,Thursday,0,0
2805,2024-05-09,14:00:00,33,0,Thursday,0,0
2806,2024-05-09,15:00:00,34,0,Thursday,0,0
2807,2024-05-09,16:00:00,34,0,Thursday,0,0
2808,2024-05-09,17:00:00,32,0,Thursday,0,0
2809,2024-05-09,18:00:00,31,0,Thursday,0,0
2810,2024-05-09,19:00:00,30,0,Thursday,0,0
2811,2024-05-09,20:00:00,30,0,Thursday,0,0
2812,2024-05-09,21:00:00,30,0,Thursday,0,0
2813,2024-05-09,22:00:00,30,0,Thursday,0,0
2814,2024-05-10,09:00:00,31,0,Friday,0,0
2815,2024-05-10,10:00:00,32,0,Friday,0,0
2816,2024-05-10,11:00:00,33,0,Friday,0,0
2817,2024-05-10,11:30:00,30,0,Friday,0,0
2818,2024-05-10,12:00:00,27,0,Friday,0,0
2819,2024-05-10,13:00:00,31,0,Friday,0,0
2820,2024-05-10,13:25:00,31,0,Friday,0,0
2821,2024-05-10,14:00:00,32,0,Friday,0,0
2822,2024-05-10,15:00:00,30,0,Friday,0,0
2823,2024-05-10,16:00:00,31,0,Friday,0,0
2824,2024-05-10,17:00:00,32,0,Friday,0,0
2825,2024-05-10,18:00:00,30,0,Friday,0,0
2826,2024-05-10,19:00:00,29,0,Friday,0,0
2827,2024-05-10,20:00:00,29,0,Friday,0,0
2828,2024-05-10,21:00:00,29,0,Friday,0,0
2829,2024-05-10,22:00:00,29,0,Friday,0,0
2830,2024-05-11,09:00:00,30,0,Saturday,0,0
2831,2024-05-11,10:00:00,32,0,Saturday,0,0
2832,2024-05-11,11:00:00,33,0,Saturday,0,0
2833,2024-05-11,12:00:00,33,0,Saturday,0,0
2834,2024-05-11,13:00:00,33,0,Saturday,0,0
2835,2024-05-11,14:00:00,32,0,Saturday,0,0
2836,2024-05-11,15:00:00,30,0,Saturday,0,0
2837,2024-05-11,16:00:00,31,0,Saturday,0,0
2838,2024-05-11,17:00:00,31,0,Saturday,0,0
2839,2024-05-11,18:00:00,31,0,Saturday,0,0
2840,2024-05-11,19:00:00,30,0,Saturday,0,0
2841,2024-05-11,20:00:00,30,0,Saturday,0,0
2842,2024-05-11,21:00:00,29,0,Saturday,0,0
2843,2024-05-11,22:00:00,29,0,Saturday,0,0
2844,2024-05-12,09:00:00,31,0,Sunday,0,0
2845,2024-05-12,10:00:00,32,0,Sunday,0,0
2846,2024-05-12,11:00:00,32,0,Sunday,0,0
2847,2024-05-12,12:00:00,31,0,Sunday,0,0
2848,2024-05-12,12:15:00,28,1,Sunday,0,0
2849,2024-05-12,12:38:00,28,0,Sunday,0,0
2850,2024-05-12,13:00:00,29,0,Sunday,0,0
2851,2024-05-12,14:00:00,31,0,Sunday,0,0
2852,2024-05-12,15:00:00,31,0,Sunday,0,0
2853,2024-05-12,16:00:00,31,0,Sunday,0,0
2854,2024-05-12,17:00:00,30,0,Sunday,0,0
2855,2024-05-12,17:02:00,30,0,Sunday,0,0
2856,2024-05-12,17:30:00,30,0,Sunday,0,0
2857,2024-05-12,18:00:00,30,0,Sunday,0,0
2858,2024-05-12,19:00:00,29,0,Sunday,0,0
2859,2024-05-12,20:00:00,29,0,Sunday,0,0
2860,2024-05-12,21:00:00,29,0,Sunday,0,0
2861,2024-05-12,22:00:00,29,0,Sunday,0,0
2862,2024-05-13,09:00:00,29,0,Monday,0,0
2863,2024-05-13,10:00:00,31,0,Monday,0,0
2864,2024-05-13,11:00:00,32,0,Monday,0,0
2865,2024-05-13,11:42:00,30,0,Monday,0,0
2866,2024-05-13,12:00:00,30,0,Monday,0,0
2867,2024-05-13,13:00:00,29,0,Monday,0,0
2868,2024-05-13,14:00:00,33,0,Monday,0,0
2869,2024-05-13,15:00:00,33,0,Monday,0,0
2870,2024-05-13,15:16:00,30,0,Monday,0,0
2871,2024-05-13,16:00:00,27,0,Monday,0,0
2872,2024-05-13,17:00:00,28,0,Monday,0,0
2873,2024-05-13,18:00:00,29,0,Monday,0,0
2874,2024-05-13,19:00:00,29,0,Monday,0,0
2875,2024-05-13,20:00:00,27,0,Monday,0,0
2876,2024-05-13,21:00:00,28,0,Monday,0,0
2877,2024-05-13,22:00:00,28,0,Monday,0,0
2878,2024-05-14,09:00:00,30,0,Tuesday,0,0
2879,2024-05-14,10:00:00,32,0,Tuesday,0,0
2880,2024-05-14,11:00:00,33,0,Tuesday,0,0
2881,2024-05-14,12:00:00,34,0,Tuesday,0,0
2882,2024-05-14,13:00:00,35,0,Tuesday,0,0
2883,2024-05-14,14:00:00,33,0,Tuesday,0,0
2884,2024-05-14,15:00:00,33,0,Tuesday,0,0
2885,2024-05-14,16:00:00,33,0,Tuesday,0,0
2886,2024-05-14,16:35:00,32,0,Tuesday,0,0
2887,2024-05-14,17:00:00,31,0,Tuesday,0,0
2888,2024-05-14,18:00:00,24,0,Tuesday,0,0
2889,2024-05-14,19:00:00,26,0,Tuesday,0,0
2890,2024-05-14,20:00:00,27,0,Tuesday,0,0
2891,2024-05-14,21:00:00,27,0,Tuesday,0,0
2892,2024-05-14,22:00:00,27,0,Tuesday,0,0
2893,2024-05-15,09:00:00,30,0,Wednesday,0,0
2894,2024-05-15,10:00:00,31,0,Wednesday,0,0
2895,2024-05-15,11:00:00,32,0,Wednesday,0,0
2896,2024-05-15,12:00:00,33,0,Wednesday,0,0
2897,2024-05-15,13:00:00,32,0,Wednesday,0,0
2898,2024-05-15,14:01:00,33,0,Wednesday,0,0
2899,2024-05-15,15:00:00,32,0,Wednesday,0,0
2900,2024-05-15,16:00:00,30,0,Wednesday,0,0
2901,2024-05-15,17:00:00,30,0,Wednesday,0,0
2902,2024-05-15,17:25:00,30,0,Wednesday,0,0
2903,2024-05-15,18:00:00,30,0,Wednesday,0,0
2904,2024-05-15,19:00:00,29,0,Wednesday,0,0
2905,2024-05-15,20:00:00,29,0,Wednesday,0,0
2906,2024-05-15,21:00:00,29,0,Wednesday,0,0
2907,2024-05-15,22:00:00,29,0,Wednesday,0,0
2908,2024-05-16,09:00:00,30,0,Thursday,0,0
2909,2024-05-16,10:00:00,31,0,Thursday,0,0
2910,2024-05-16,11:00:00,32,0,Thursday,0,0
2911,2024-05-16,11:30:00,27,0,Thursday,0,0
2912,2024-05-16,12:00:00,28,0,Thursday,0,0
2913,2024-05-16,12:40:00,27,0,Thursday,0,0
2914,2024-05-16,13:00:00,28,0,Thursday,0,0
2915,2024-05-16,14:00:00,29,0,Thursday,0,0
2916,2024-05-16,14:24:00,27,0,Thursday,0,0
2917,2024-05-16,15:00:00,25,0,Thursday,0,0
2918,2024-05-16,15:15:00,26,0,Thursday,0,0
2919,2024-05-16,16:00:00,26,0,Thursday,0,0
2920,2024-05-16,17:00:00,27,1,Thursday,0,0
2921,2024-05-16,18:00:00,28,0,Thursday,0,0
2922,2024-05-16,19:00:00,27,0,Thursday,0,0
2923,2024-05-16,20:00:00,27,1,Thursday,0,0
2924,2024-05-16,21:00:00,27,0,Thursday,0,0
2925,2024-05-16,22:00:00,27,0,Thursday,0,0
2926,2024-05-17,09:00:00,30,0,Friday,0,0
2927,2024-05-17,10:00:00,31,0,Friday,0,0
2928,2024-05-17,11:00:00,32,0,Friday,0,0
2929,2024-05-17,12:00:00,32,0,Friday,0,0
2930,2024-05-17,13:00:00,32,0,Friday,0,0
2931,2024-05-17,14:00:00,29,0,Friday,0,0
2932,2024-05-17,14:11:00,27,0,Friday,0,0
2933,2024-05-17,14:32:00,27,0,Friday,0,0
2934,2024-05-17,15:00:00,29,0,Friday,0,0
2935,2024-05-17,16:00:00,32,0,Friday,0,0
2936,2024-05-17,17:00:00,32,0,Friday,0,0
2937,2024-05-17,18:00:00,31,0,Friday,0,0
2938,2024-05-17,19:00:00,30,0,Friday,0,0
2939,2024-05-17,20:00:00,30,0,Friday,0,0
2940,2024-05-17,21:00:00,30,0,Friday,0,0
2941,2024-05-17,22:00:00,29,0,Friday,0,0
2942,2024-05-18,09:00:00,30,0,Saturday,0,0
2943,2024-05-18,10:00:00,31,0,Saturday,0,0
2944,2024-05-18,11:00:00,33,0,Saturday,0,0
2945,2024-05-18,12:00:00,31,0,Saturday,0,0
2946,2024-05-18,13:00:00,32,0,Saturday,0,0
2947,2024-05-18,14:00:00,32,0,Saturday,0,0
2948,2024-05-18,15:00:00,29,0,Saturday,0,0
2949,2024-05-18,16:00:00,30,0,Saturday,0,0
2950,2024-05-18,17:00:00,29,1,Saturday,0,0
2951,2024-05-18,18:00:00,29,0,Saturday,0,0
2952,2024-05-18,19:00:00,29,0,Saturday,0,0
2953,2024-05-18,20:00:00,29,0,Saturday,0,0
2954,2024-05-18,21:00:00,29,0,Saturday,0,0
2955,2024-05-18,22:00:00,28,0,Saturday,0,0
2956,2024-05-19,09:00:00,30,0,Sunday,0,0
2957,2024-05-19,10:00:00,31,0,Sunday,0,0
2958,2024-05-19,11:00:00,32,0,Sunday,0,0
2959,2024-05-19,12:00:00,32,0,Sunday,0,0
2960,2024-05-19,13:00:00,32,0,Sunday,0,0
2961,2024-05-19,14:00:00,33,0,Sunday,0,0
2962,2024-05-19,14:30:00,30,0,Sunday,0,0
2963,2024-05-19,15:00:00,31,0,Sunday,0,0
2964,2024-05-19,16:00:00,31,0,Sunday,0,0
2965,2024-05-19,17:00:00,30,0,Sunday,0,0
2966,2024-05-19,18:00:00,29,0,Sunday,0,0
2967,2024-05-19,19:00:00,29,0,Sunday,0,0
2968,2024-05-19,20:00:00,29,0,Sunday,0,0
2969,2024-05-19,21:00:00,29,0,Sunday,0,0
2970,2024-05-19,22:00:00,29,0,Sunday,0,0
2971,2024-05-20,09:00:00,28,0,Monday,0,0
2972,2024-05-20,10:00:00,27,0,Monday,0,0
2973,2024-05-20,11:00:00,27,0,Monday,0,0
2974,2024-05-20,11:20:00,26,1,Monday,0,0
2975,2024-05-20,12:00:00,27,1,Monday,0,0
2976,2024-05-20,12:15:00,27,1,Monday,0,0
2977,2024-05-20,13:00:00,28,1,Monday,0,0
2978,2024-05-20,14:00:00,30,0,Monday,0,0
2979,2024-05-20,15:00:00,30,0,Monday,0,0
2980,2024-05-20,16:00:00,30,0,Monday,0,0
2981,2024-05-20,17:00:00,30,0,Monday,0,0
2982,2024-05-20,18:00:00,29,0,Monday,0,0
2983,2024-05-20,19:00:00,29,0,Monday,0,0
2984,2024-05-20,20:00:00,29,0,Monday,0,0
2985,2024-05-20,21:00:00,28,0,Monday,0,0
2986,2024-05-20,22:00:00,28,0,Monday,0,0
2987,2024-05-21,09:00:00,30,0,Tuesday,0,0
2988,2024-05-21,10:00:00,31,0,Tuesday,0,0
2989,2024-05-21,11:00:00,31,0,Tuesday,0,0
2990,2024-05-21,12:00:00,32,0,Tuesday,0,0
2991,2024-05-21,12:10:00,32,0,Tuesday,0,0
2992,2024-05-21,13:00:00,30,0,Tuesday,0,0
2993,2024-05-21,14:00:00,31,0,Tuesday,0,0
2994,2024-05-21,15:00:00,31,0,Tuesday,0,0
2995,2024-05-21,16:00:00,31,0,Tuesday,0,0
2996,2024-05-21,17:00:00,31,0,Tuesday,0,0
2997,2024-05-21,18:00:00,29,0,Tuesday,0,0
2998,2024-05-21,19:00:00,28,0,Tuesday,0,0
2999,2024-05-21,20:00:00,28,0,Tuesday,0,0
3000,2024-05-21,21:00:00,28,0,Tuesday,0,0
3001,2024-05-21,22:00:00,29,0,Tuesday,0,0
3002,2024-05-22,09:00:00,30,0,Wednesday,0,1
3003,2024-05-22,10:00:00,30,0,Wednesday,0,1
3004,2024-05-22,10:30:00,30,0,Wednesday,0,1
3005,2024-05-22,11:00:00,30,0,Wednesday,0,1
3006,2024-05-22,11:20:00,30,0,Wednesday,0,1
3007,2024-05-22,12:00:00,28,0,Wednesday,0,1
3008,2024-05-22,13:00:00,27,1,Wednesday,0,1
3009,2024-05-22,14:00:00,28,1,Wednesday,0,1
3010,2024-05-22,15:00:00,30,0,Wednesday,0,1
3011,2024-05-22,16:00:00,29,1,Wednesday,0,1
3012,2024-05-22,17:00:00,28,1,Wednesday,0,1
3013,2024-05-22,18:00:00,28,1,Wednesday,0,1
3014,2024-05-22,18:15:00,27,1,Wednesday,0,1
3015,2024-05-22,18:43:00,27,1,Wednesday,0,1
3016,2024-05-22,19:00:00,27,1,Wednesday,0,1
3017,2024-05-22,20:00:00,27,0,Wednesday,0,1
3018,2024-05-22,21:00:00,27,0,Wednesday,0,1
3019,2024-05-22,22:00:00,27,0,Wednesday,0,1
3020,2024-05-23,09:00:00,30,0,Thursday,0,0
3021,2024-05-23,10:00:00,30,0,Thursday,0,0
3022,2024-05-23,11:00:00,30,0,Thursday,0,0
3023,2024-05-23,12:00:00,31,0,Thursday,0,0
3024,2024-05-23,13:00:00,32,0,Thursday,0,0
3025,2024-05-23,14:00:00,33,0,Thursday,0,0
3026,2024-05-23,15:00:00,32,0,Thursday,0,0
3027,2024-05-23,16:00:00,32,0,Thursday,0,0
3028,2024-05-23,17:00:00,31,0,Thursday,0,0
3029,2024-05-23,18:00:00,30,0,Thursday,0,0
3030,2024-05-23,19:00:00,26,0,Thursday,0,0
3031,2024-05-23,20:00:00,27,1,Thursday,0,0
3032,2024-05-23,21:00:00,27,1,Thursday,0,0
3033,2024-05-23,22:00:00,27,0,Thursday,0,0
3034,2024-05-24,09:00:00,25,1,Friday,0,0
3035,2024-05-24,10:00:00,26,1,Friday,0,0
3036,2024-05-24,11:00:00,29,0,Friday,0,0
3037,2024-05-24,12:00:00,31,1,Friday,0,0
3038,2024-05-24,13:00:00,30,0,Friday,0,0
3039,2024-05-24,14:00:00,31,0,Friday,0,0
3040,2024-05-24,15:00:00,31,0,Friday,0,0
3041,2024-05-24,16:00:00,31,0,Friday,0,0
3042,2024-05-24,17:00:00,30,0,Friday,0,0
3043,2024-05-24,18:00:00,29,0,Friday,0,0
3044,2024-05-24,19:00:00,28,0,Friday,0,0
3045,2024-05-24,20:00:00,28,0,Friday,0,0
3046,2024-05-24,21:00:00,28,0,Friday,0,0
3047,2024-05-24,22:00:00,28,0,Friday,0,0
3048,2024-05-25,09:00:00,30,0,Saturday,1,0
3049,2024-05-25,10:00:00,30,0,Saturday,1,0
3050,2024-05-25,11:00:00,32,0,Saturday,1,0
3051,2024-05-25,12:00:00,30,0,Saturday,1,0
3052,2024-05-25,13:00:00,32,0,Saturday,1,0
3053,2024-05-25,13:20:00,32,0,Saturday,1,0
3054,2024-05-25,14:05:00,26,0,Saturday,1,0
3055,2024-05-25,14:20:00,26,0,Saturday,1,0
3056,2024-05-25,15:00:00,28,1,Saturday,1,0
3057,2024-05-25,16:00:00,29,0,Saturday,1,0
3058,2024-05-25,16:36:00,27,0,Saturday,1,0
3059,2024-05-25,17:00:00,26,0,Saturday,1,0
3060,2024-05-25,17:35:00,26,0,Saturday,1,0
3061,2024-05-25,18:00:00,27,1,Saturday,1,0
3062,2024-05-25,18:35:00,27,1,Saturday,1,0
3063,2024-05-25,19:00:00,27,1,Saturday,1,0
3064,2024-05-25,20:00:00,27,1,Saturday,1,0
3065,2024-05-25,21:00:00,26,1,Saturday,1,0
3066,2024-05-25,22:00:00,27,0,Saturday,1,0
3067,2024-05-26,09:00:00,29,0,Sunday,1,0
3068,2024-05-26,10:00:00,30,0,Sunday,1,0
3069,2024-05-26,11:00:00,31,0,Sunday,1,0
3070,2024-05-26,12:00:00,32,0,Sunday,1,0
3071,2024-05-26,13:00:00,32,0,Sunday,1,0
3072,2024-05-26,14:00:00,33,0,Sunday,1,0
3073,2024-05-26,15:00:00,32,0,Sunday,1,0
3074,2024-05-26,16:00:00,31,0,Sunday,1,0
3075,2024-05-26,17:00:00,31,0,Sunday,1,0
3076,2024-05-26,18:00:00,31,0,Sunday,1,0
3077,2024-05-26,19:00:00,30,0,Sunday,1,0
3078,2024-05-26,20:00:00,30,0,Sunday,1,0
3079,2024-05-26,21:00:00,30,0,Sunday,1,0
3080,2024-05-26,22:00:00,30,0,Sunday,1,0
3081,2024-05-27,09:00:00,30,0,Monday,1,0
3082,2024-05-27,10:00:00,31,0,Monday,1,0
3083,2024-05-27,11:00:00,32,0,Monday,1,0
3084,2024-05-27,12:00:00,32,0,Monday,1,0
3085,2024-05-27,13:00:00,33,0,Monday,1,0
3086,2024-05-27,13:32:00,33,0,Monday,1,0
3087,2024-05-27,14:00:00,33,0,Monday,1,0
3088,2024-05-27,15:00:00,31,0,Monday,1,0
3089,2024-05-27,16:00:00,31,0,Monday,1,0
3090,2024-05-27,17:00:00,32,0,Monday,1,0
3091,2024-05-27,18:00:00,31,0,Monday,1,0
3092,2024-05-27,19:00:00,31,0,Monday,1,0
3093,2024-05-27,20:00:00,31,0,Monday,1,0
3094,2024-05-27,21:00:00,30,0,Monday,1,0
3095,2024-05-27,22:00:00,30,0,Monday,1,0
3096,2024-05-28,09:00:00,31,0,Tuesday,1,0
3097,2024-05-28,10:00:00,31,0,Tuesday,1,0
3098,2024-05-28,11:00:00,32,0,Tuesday,1,0
3099,2024-05-28,12:00:00,32,0,Tuesday,1,0
3100,2024-05-28,13:00:00,32,0,Tuesday,1,0
3101,2024-05-28,14:00:00,33,0,Tuesday,1,0
3102,2024-05-28,14:41:00,33,0,Tuesday,1,0
3103,2024-05-28,15:00:00,33,0,Tuesday,1,0
3104,2024-05-28,15:10:00,31,0,Tuesday,1,0
3105,2024-05-28,16:00:00,30,1,Tuesday,1,0
3106,2024-05-28,17:00:00,30,0,Tuesday,1,0
