Date/Time,Wait Time,Month,Day,Time,Day of Week,Number of Visitors,Number of New Visitors Arriving,Time Interval,Number of New Visitors Arriving_sum
2024-07-02 19:15:00,11,7,2,19:15,Tuesday,55,0.0,2024-07-02 19:00:00,400.0
2024-07-02 19:20:00,12,7,2,19:20,Tuesday,60,200.0,2024-07-02 19:00:00,400.0
2024-07-02 19:25:00,13,7,2,19:25,Tuesday,65,200.0,2024-07-02 19:00:00,400.0
2024-07-02 19:30:00,13,7,2,19:30,Tuesday,65,0.0,2024-07-02 19:00:00,400.0
2024-07-02 19:35:00,11,7,2,19:35,Tuesday,55,0.0,2024-07-02 19:00:00,400.0
2024-07-02 19:40:00,9,7,2,19:40,Tuesday,45,0.0,2024-07-02 19:00:00,400.0
2024-07-02 19:45:00,9,7,2,19:45,Tuesday,45,0.0,2024-07-02 19:00:00,400.0
2024-07-02 19:55:00,8,7,2,19:55,Tuesday,40,0.0,2024-07-02 19:00:00,400.0
2024-07-03 08:00:00,10,7,3,08:00,Wednesday,50,400.0,2024-07-03 08:00:00,400.0
2024-07-03 08:05:00,10,7,3,08:05,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:10:00,10,7,3,08:10,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:15:00,10,7,3,08:15,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:20:00,10,7,3,08:20,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:25:00,10,7,3,08:25,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:30:00,10,7,3,08:30,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:35:00,10,7,3,08:35,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:40:00,10,7,3,08:40,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:45:00,10,7,3,08:45,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:50:00,10,7,3,08:50,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 08:55:00,10,7,3,08:55,Wednesday,50,0.0,2024-07-03 08:00:00,400.0
2024-07-03 09:00:00,10,7,3,09:00,Wednesday,50,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:05:00,10,7,3,09:05,Wednesday,50,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:10:00,10,7,3,09:10,Wednesday,50,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:15:00,10,7,3,09:15,Wednesday,50,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:20:00,10,7,3,09:20,Wednesday,50,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:25:00,8,7,3,09:25,Wednesday,40,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:35:00,7,7,3,09:35,Wednesday,35,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:40:00,7,7,3,09:40,Wednesday,35,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:45:00,7,7,3,09:45,Wednesday,35,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:50:00,7,7,3,09:50,Wednesday,35,0.0,2024-07-03 09:00:00,0.0
2024-07-03 09:55:00,7,7,3,09:55,Wednesday,35,0.0,2024-07-03 09:00:00,0.0
2024-07-03 10:00:00,7,7,3,10:00,Wednesday,35,0.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:05:00,7,7,3,10:05,Wednesday,35,0.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:10:00,8,7,3,10:10,Wednesday,40,200.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:15:00,10,7,3,10:15,Wednesday,50,400.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:20:00,10,7,3,10:20,Wednesday,50,0.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:25:00,12,7,3,10:25,Wednesday,60,400.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:30:00,12,7,3,10:30,Wednesday,60,0.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:35:00,14,7,3,10:35,Wednesday,70,400.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:40:00,17,7,3,10:40,Wednesday,85,600.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:45:00,20,7,3,10:45,Wednesday,100,600.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:50:00,22,7,3,10:50,Wednesday,110,400.0,2024-07-03 10:00:00,3200.0
2024-07-03 10:55:00,23,7,3,10:55,Wednesday,115,200.0,2024-07-03 10:00:00,3200.0
2024-07-03 11:00:00,27,7,3,11:00,Wednesday,135,800.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:05:00,33,7,3,11:05,Wednesday,165,1200.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:10:00,35,7,3,11:10,Wednesday,175,400.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:15:00,36,7,3,11:15,Wednesday,180,200.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:20:00,37,7,3,11:20,Wednesday,185,200.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:25:00,38,7,3,11:25,Wednesday,190,200.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:30:00,39,7,3,11:30,Wednesday,195,200.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:35:00,41,7,3,11:35,Wednesday,205,400.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:40:00,41,7,3,11:40,Wednesday,205,0.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:45:00,43,7,3,11:45,Wednesday,215,400.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:50:00,41,7,3,11:50,Wednesday,205,0.0,2024-07-03 11:00:00,4400.0
2024-07-03 11:55:00,43,7,3,11:55,Wednesday,215,400.0,2024-07-03 11:00:00,4400.0
2024-07-03 12:00:00,43,7,3,12:00,Wednesday,215,0.0,2024-07-03 12:00:00,800.0
2024-07-03 12:05:00,43,7,3,12:05,Wednesday,215,0.0,2024-07-03 12:00:00,800.0
2024-07-03 12:10:00,42,7,3,12:10,Wednesday,210,0.0,2024-07-03 12:00:00,800.0
2024-07-03 12:15:00,44,7,3,12:15,Wednesday,220,400.0,2024-07-03 12:00:00,800.0
2024-07-03 12:20:00,41,7,3,12:20,Wednesday,205,0.0,2024-07-03 12:00:00,800.0
2024-07-03 12:30:00,42,7,3,12:30,Wednesday,210,200.0,2024-07-03 12:00:00,800.0
2024-07-03 12:35:00,40,7,3,12:35,Wednesday,200,0.0,2024-07-03 12:00:00,800.0
2024-07-03 12:40:00,41,7,3,12:40,Wednesday,205,200.0,2024-07-03 12:00:00,800.0
2024-07-03 12:45:00,41,7,3,12:45,Wednesday,205,0.0,2024-07-03 12:00:00,800.0
2024-07-03 12:50:00,41,7,3,12:50,Wednesday,205,0.0,2024-07-03 12:00:00,800.0
2024-07-03 12:55:00,39,7,3,12:55,Wednesday,195,0.0,2024-07-03 12:00:00,800.0
2024-07-03 13:00:00,37,7,3,13:00,Wednesday,185,0.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:05:00,37,7,3,13:05,Wednesday,185,0.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:10:00,36,7,3,13:10,Wednesday,180,0.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:15:00,37,7,3,13:15,Wednesday,185,200.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:20:00,37,7,3,13:20,Wednesday,185,0.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:25:00,38,7,3,13:25,Wednesday,190,200.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:30:00,39,7,3,13:30,Wednesday,195,200.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:35:00,40,7,3,13:35,Wednesday,200,200.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:40:00,40,7,3,13:40,Wednesday,200,0.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:45:00,43,7,3,13:45,Wednesday,215,600.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:50:00,45,7,3,13:50,Wednesday,225,400.0,2024-07-03 13:00:00,1800.0
2024-07-03 13:55:00,45,7,3,13:55,Wednesday,225,0.0,2024-07-03 13:00:00,1800.0
2024-07-03 14:00:00,44,7,3,14:00,Wednesday,220,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:05:00,43,7,3,14:05,Wednesday,215,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:10:00,44,7,3,14:10,Wednesday,220,200.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:15:00,44,7,3,14:15,Wednesday,220,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:20:00,45,7,3,14:20,Wednesday,225,200.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:25:00,44,7,3,14:25,Wednesday,220,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:30:00,45,7,3,14:30,Wednesday,225,200.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:35:00,47,7,3,14:35,Wednesday,235,400.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:40:00,47,7,3,14:40,Wednesday,235,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:45:00,43,7,3,14:45,Wednesday,215,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:50:00,43,7,3,14:50,Wednesday,215,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 14:55:00,42,7,3,14:55,Wednesday,210,0.0,2024-07-03 14:00:00,1000.0
2024-07-03 15:00:00,41,7,3,15:00,Wednesday,205,0.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:05:00,42,7,3,15:05,Wednesday,210,200.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:10:00,40,7,3,15:10,Wednesday,200,0.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:15:00,43,7,3,15:15,Wednesday,215,600.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:20:00,43,7,3,15:20,Wednesday,215,0.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:25:00,46,7,3,15:25,Wednesday,230,600.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:30:00,43,7,3,15:30,Wednesday,215,0.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:35:00,41,7,3,15:35,Wednesday,205,0.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:40:00,41,7,3,15:40,Wednesday,205,0.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:45:00,43,7,3,15:45,Wednesday,215,400.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:50:00,44,7,3,15:50,Wednesday,220,200.0,2024-07-03 15:00:00,2000.0
2024-07-03 15:55:00,43,7,3,15:55,Wednesday,215,0.0,2024-07-03 15:00:00,2000.0
2024-07-03 16:00:00,43,7,3,16:00,Wednesday,215,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:05:00,41,7,3,16:05,Wednesday,205,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:10:00,40,7,3,16:10,Wednesday,200,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:15:00,40,7,3,16:15,Wednesday,200,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:20:00,41,7,3,16:20,Wednesday,205,200.0,2024-07-03 16:00:00,200.0
2024-07-03 16:25:00,41,7,3,16:25,Wednesday,205,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:30:00,41,7,3,16:30,Wednesday,205,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:35:00,36,7,3,16:35,Wednesday,180,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:40:00,33,7,3,16:40,Wednesday,165,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:45:00,32,7,3,16:45,Wednesday,160,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:50:00,32,7,3,16:50,Wednesday,160,0.0,2024-07-03 16:00:00,200.0
2024-07-03 16:55:00,32,7,3,16:55,Wednesday,160,0.0,2024-07-03 16:00:00,200.0
2024-07-03 17:05:00,31,7,3,17:05,Wednesday,155,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:10:00,29,7,3,17:10,Wednesday,145,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:15:00,28,7,3,17:15,Wednesday,140,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:20:00,25,7,3,17:20,Wednesday,125,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:25:00,23,7,3,17:25,Wednesday,115,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:30:00,19,7,3,17:30,Wednesday,95,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:35:00,18,7,3,17:35,Wednesday,90,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:40:00,18,7,3,17:40,Wednesday,90,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:45:00,17,7,3,17:45,Wednesday,85,0.0,2024-07-03 17:00:00,200.0
2024-07-03 17:50:00,18,7,3,17:50,Wednesday,90,200.0,2024-07-03 17:00:00,200.0
2024-07-03 17:55:00,18,7,3,17:55,Wednesday,90,0.0,2024-07-03 17:00:00,200.0
2024-07-03 18:00:00,16,7,3,18:00,Wednesday,80,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:05:00,16,7,3,18:05,Wednesday,80,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:10:00,20,7,3,18:10,Wednesday,100,800.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:15:00,20,7,3,18:15,Wednesday,100,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:20:00,21,7,3,18:20,Wednesday,105,200.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:25:00,20,7,3,18:25,Wednesday,100,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:30:00,19,7,3,18:30,Wednesday,95,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:35:00,17,7,3,18:35,Wednesday,85,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:40:00,17,7,3,18:40,Wednesday,85,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:45:00,17,7,3,18:45,Wednesday,85,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:50:00,17,7,3,18:50,Wednesday,85,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 18:55:00,15,7,3,18:55,Wednesday,75,0.0,2024-07-03 18:00:00,1000.0
2024-07-03 19:00:00,12,7,3,19:00,Wednesday,60,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:05:00,12,7,3,19:05,Wednesday,60,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:10:00,12,7,3,19:10,Wednesday,60,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:15:00,11,7,3,19:15,Wednesday,55,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:20:00,11,7,3,19:20,Wednesday,55,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:25:00,11,7,3,19:25,Wednesday,55,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:30:00,11,7,3,19:30,Wednesday,55,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:35:00,10,7,3,19:35,Wednesday,50,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:40:00,9,7,3,19:40,Wednesday,45,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:45:00,8,7,3,19:45,Wednesday,40,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:50:00,8,7,3,19:50,Wednesday,40,0.0,2024-07-03 19:00:00,0.0
2024-07-03 19:55:00,8,7,3,19:55,Wednesday,40,0.0,2024-07-03 19:00:00,0.0
2024-07-04 08:00:00,10,7,4,08:00,Thursday,50,400.0,2024-07-04 08:00:00,400.0
2024-07-04 08:05:00,10,7,4,08:05,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:10:00,10,7,4,08:10,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:15:00,10,7,4,08:15,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:20:00,10,7,4,08:20,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:25:00,10,7,4,08:25,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:30:00,10,7,4,08:30,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:35:00,10,7,4,08:35,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:45:00,10,7,4,08:45,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:50:00,10,7,4,08:50,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 08:55:00,10,7,4,08:55,Thursday,50,0.0,2024-07-04 08:00:00,400.0
2024-07-04 09:00:00,10,7,4,09:00,Thursday,50,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:05:00,10,7,4,09:05,Thursday,50,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:10:00,10,7,4,09:10,Thursday,50,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:15:00,10,7,4,09:15,Thursday,50,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:20:00,10,7,4,09:20,Thursday,50,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:25:00,8,7,4,09:25,Thursday,40,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:30:00,7,7,4,09:30,Thursday,35,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:35:00,7,7,4,09:35,Thursday,35,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:40:00,8,7,4,09:40,Thursday,40,200.0,2024-07-04 09:00:00,200.0
2024-07-04 09:45:00,8,7,4,09:45,Thursday,40,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:50:00,8,7,4,09:50,Thursday,40,0.0,2024-07-04 09:00:00,200.0
2024-07-04 09:55:00,7,7,4,09:55,Thursday,35,0.0,2024-07-04 09:00:00,200.0
2024-07-04 10:00:00,7,7,4,10:00,Thursday,35,0.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:05:00,8,7,4,10:05,Thursday,40,200.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:10:00,9,7,4,10:10,Thursday,45,200.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:15:00,9,7,4,10:15,Thursday,45,0.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:20:00,12,7,4,10:20,Thursday,60,600.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:25:00,13,7,4,10:25,Thursday,65,200.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:30:00,15,7,4,10:30,Thursday,75,400.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:35:00,18,7,4,10:35,Thursday,90,600.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:40:00,21,7,4,10:40,Thursday,105,600.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:45:00,21,7,4,10:45,Thursday,105,0.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:50:00,24,7,4,10:50,Thursday,120,600.0,2024-07-04 10:00:00,3600.0
2024-07-04 10:55:00,25,7,4,10:55,Thursday,125,200.0,2024-07-04 10:00:00,3600.0
2024-07-04 11:00:00,33,7,4,11:00,Thursday,165,1600.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:05:00,33,7,4,11:05,Thursday,165,0.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:10:00,34,7,4,11:10,Thursday,170,200.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:15:00,36,7,4,11:15,Thursday,180,400.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:20:00,37,7,4,11:20,Thursday,185,200.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:25:00,36,7,4,11:25,Thursday,180,0.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:30:00,34,7,4,11:30,Thursday,170,0.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:35:00,35,7,4,11:35,Thursday,175,200.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:40:00,36,7,4,11:40,Thursday,180,200.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:45:00,40,7,4,11:45,Thursday,200,800.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:50:00,43,7,4,11:50,Thursday,215,600.0,2024-07-04 11:00:00,4200.0
2024-07-04 11:55:00,40,7,4,11:55,Thursday,200,0.0,2024-07-04 11:00:00,4200.0
2024-07-04 12:00:00,40,7,4,12:00,Thursday,200,0.0,2024-07-04 12:00:00,800.0
2024-07-04 12:05:00,40,7,4,12:05,Thursday,200,0.0,2024-07-04 12:00:00,800.0
2024-07-04 12:10:00,42,7,4,12:10,Thursday,210,400.0,2024-07-04 12:00:00,800.0
2024-07-04 12:15:00,42,7,4,12:15,Thursday,210,0.0,2024-07-04 12:00:00,800.0
2024-07-04 12:30:00,41,7,4,12:30,Thursday,205,0.0,2024-07-04 12:00:00,800.0
2024-07-04 12:35:00,42,7,4,12:35,Thursday,210,200.0,2024-07-04 12:00:00,800.0
2024-07-04 12:40:00,42,7,4,12:40,Thursday,210,0.0,2024-07-04 12:00:00,800.0
2024-07-04 12:45:00,43,7,4,12:45,Thursday,215,200.0,2024-07-04 12:00:00,800.0
2024-07-04 12:50:00,43,7,4,12:50,Thursday,215,0.0,2024-07-04 12:00:00,800.0
2024-07-04 12:55:00,42,7,4,12:55,Thursday,210,0.0,2024-07-04 12:00:00,800.0
2024-07-04 13:00:00,40,7,4,13:00,Thursday,200,0.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:05:00,39,7,4,13:05,Thursday,195,0.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:10:00,39,7,4,13:10,Thursday,195,0.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:15:00,39,7,4,13:15,Thursday,195,0.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:20:00,32,7,4,13:20,Thursday,160,0.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:25:00,28,7,4,13:25,Thursday,140,0.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:30:00,29,7,4,13:30,Thursday,145,200.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:35:00,30,7,4,13:35,Thursday,150,200.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:40:00,32,7,4,13:40,Thursday,160,400.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:45:00,34,7,4,13:45,Thursday,170,400.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:50:00,35,7,4,13:50,Thursday,175,200.0,2024-07-04 13:00:00,2000.0
2024-07-04 13:55:00,38,7,4,13:55,Thursday,190,600.0,2024-07-04 13:00:00,2000.0
2024-07-04 14:00:00,38,7,4,14:00,Thursday,190,0.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:05:00,39,7,4,14:05,Thursday,195,200.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:10:00,38,7,4,14:10,Thursday,190,0.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:15:00,38,7,4,14:15,Thursday,190,0.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:20:00,38,7,4,14:20,Thursday,190,0.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:25:00,36,7,4,14:25,Thursday,180,0.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:30:00,36,7,4,14:30,Thursday,180,0.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:35:00,37,7,4,14:35,Thursday,185,200.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:40:00,38,7,4,14:40,Thursday,190,200.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:45:00,39,7,4,14:45,Thursday,195,200.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:50:00,40,7,4,14:50,Thursday,200,200.0,2024-07-04 14:00:00,1000.0
2024-07-04 14:55:00,40,7,4,14:55,Thursday,200,0.0,2024-07-04 14:00:00,1000.0
2024-07-04 15:00:00,41,7,4,15:00,Thursday,205,200.0,2024-07-04 15:00:00,400.0
2024-07-04 15:05:00,41,7,4,15:05,Thursday,205,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:10:00,41,7,4,15:10,Thursday,205,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:15:00,40,7,4,15:15,Thursday,200,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:20:00,41,7,4,15:20,Thursday,205,200.0,2024-07-04 15:00:00,400.0
2024-07-04 15:25:00,41,7,4,15:25,Thursday,205,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:30:00,41,7,4,15:30,Thursday,205,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:35:00,41,7,4,15:35,Thursday,205,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:40:00,39,7,4,15:40,Thursday,195,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:45:00,39,7,4,15:45,Thursday,195,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:50:00,39,7,4,15:50,Thursday,195,0.0,2024-07-04 15:00:00,400.0
2024-07-04 15:55:00,39,7,4,15:55,Thursday,195,0.0,2024-07-04 15:00:00,400.0
2024-07-04 16:00:00,39,7,4,16:00,Thursday,195,0.0,2024-07-04 16:00:00,800.0
2024-07-04 16:05:00,40,7,4,16:05,Thursday,200,200.0,2024-07-04 16:00:00,800.0
2024-07-04 16:15:00,39,7,4,16:15,Thursday,195,0.0,2024-07-04 16:00:00,800.0
2024-07-04 16:20:00,39,7,4,16:20,Thursday,195,0.0,2024-07-04 16:00:00,800.0
2024-07-04 16:25:00,40,7,4,16:25,Thursday,200,200.0,2024-07-04 16:00:00,800.0
2024-07-04 16:30:00,42,7,4,16:30,Thursday,210,400.0,2024-07-04 16:00:00,800.0
2024-07-04 16:35:00,42,7,4,16:35,Thursday,210,0.0,2024-07-04 16:00:00,800.0
2024-07-04 16:40:00,38,7,4,16:40,Thursday,190,0.0,2024-07-04 16:00:00,800.0
2024-07-04 16:45:00,38,7,4,16:45,Thursday,190,0.0,2024-07-04 16:00:00,800.0
2024-07-04 16:50:00,37,7,4,16:50,Thursday,185,0.0,2024-07-04 16:00:00,800.0
2024-07-04 16:55:00,34,7,4,16:55,Thursday,170,0.0,2024-07-04 16:00:00,800.0
2024-07-04 17:00:00,32,7,4,17:00,Thursday,160,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:05:00,30,7,4,17:05,Thursday,150,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:10:00,30,7,4,17:10,Thursday,150,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:15:00,29,7,4,17:15,Thursday,145,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:25:00,30,7,4,17:25,Thursday,150,200.0,2024-07-04 17:00:00,200.0
2024-07-04 17:30:00,28,7,4,17:30,Thursday,140,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:35:00,28,7,4,17:35,Thursday,140,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:40:00,28,7,4,17:40,Thursday,140,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:45:00,28,7,4,17:45,Thursday,140,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:50:00,28,7,4,17:50,Thursday,140,0.0,2024-07-04 17:00:00,200.0
2024-07-04 17:55:00,28,7,4,17:55,Thursday,140,0.0,2024-07-04 17:00:00,200.0
2024-07-04 18:00:00,28,7,4,18:00,Thursday,140,0.0,2024-07-04 18:00:00,400.0
2024-07-04 18:05:00,28,7,4,18:05,Thursday,140,0.0,2024-07-04 18:00:00,400.0
2024-07-04 18:15:00,30,7,4,18:15,Thursday,150,400.0,2024-07-04 18:00:00,400.0
