Ride,Date/Time,Wait Time,DayType
Treasure Hunters,2023-06-20 12:45:03,30,1
Treasure Hunters,2023-06-20 12:50:04,30,1
Treasure Hunters,2023-06-20 12:55:03,30,1
Treasure Hunters,2023-06-20 13:00:04,40,1
Treasure Hunters,2023-06-20 13:05:04,40,1
Treasure Hunters,2023-06-20 13:10:04,40,1
Treasure Hunters,2023-06-20 13:15:05,40,1
Treasure Hunters,2023-06-20 13:20:04,40,1
Treasure Hunters,2023-06-20 13:25:04,40,1
Treasure Hunters,2023-06-20 13:30:03,40,1
Treasure Hunters,2023-06-20 13:35:04,40,1
Treasure Hunters,2023-06-20 13:40:04,40,1
Treasure Hunters,2023-06-20 13:45:02,40,1
Treasure Hunters,2023-06-20 13:50:06,40,1
Treasure Hunters,2023-06-20 13:55:04,40,1
Treasure Hunters,2023-06-20 14:00:03,40,1
Treasure Hunters,2023-06-20 14:05:06,40,1
Treasure Hunters,2023-06-20 14:10:04,40,1
Treasure Hunters,2023-06-20 14:15:04,40,1
Treasure Hunters,2023-06-20 14:20:05,40,1
Treasure Hunters,2023-06-20 14:25:04,40,1
Treasure Hunters,2023-06-20 14:30:04,40,1
Treasure Hunters,2023-06-20 14:35:03,40,1
Treasure Hunters,2023-06-20 14:40:04,40,1
Treasure Hunters,2023-06-20 14:45:03,40,1
Treasure Hunters,2023-06-20 14:50:04,40,1
Treasure Hunters,2023-06-20 14:55:04,40,1
Treasure Hunters,2023-06-20 15:00:04,40,1
Treasure Hunters,2023-06-20 15:05:04,40,1
Treasure Hunters,2023-06-20 15:10:02,40,1
Treasure Hunters,2023-06-20 15:15:03,40,1
Treasure Hunters,2023-06-20 15:20:04,40,1
Treasure Hunters,2023-06-20 15:25:04,40,1
Treasure Hunters,2023-06-20 15:30:04,40,1
Treasure Hunters,2023-06-20 15:35:04,40,1
Treasure Hunters,2023-06-20 15:40:05,40,1
Treasure Hunters,2023-06-20 15:45:04,40,1
Treasure Hunters,2023-06-20 15:50:04,40,1
Treasure Hunters,2023-06-20 15:55:04,40,1
Treasure Hunters,2023-06-20 16:00:04,40,1
Treasure Hunters,2023-06-20 16:05:04,40,1
Treasure Hunters,2023-06-20 16:10:04,40,1
Treasure Hunters,2023-06-20 16:15:05,40,1
Treasure Hunters,2023-06-20 16:20:04,40,1
Treasure Hunters,2023-06-20 16:25:04,40,1
Treasure Hunters,2023-06-20 16:30:04,40,1
Treasure Hunters,2023-06-20 16:35:03,40,1
Treasure Hunters,2023-06-20 16:40:04,40,1
Treasure Hunters,2023-06-20 16:45:03,40,1
Treasure Hunters,2023-06-20 16:50:04,40,1
Treasure Hunters,2023-06-20 16:55:04,40,1
Treasure Hunters,2023-06-20 17:00:06,30,1
Treasure Hunters,2023-06-20 17:05:05,30,1
Treasure Hunters,2023-06-20 17:10:04,30,1
Treasure Hunters,2023-06-20 17:15:04,30,1
Treasure Hunters,2023-06-20 17:20:04,30,1
Treasure Hunters,2023-06-20 17:25:04,30,1
Treasure Hunters,2023-06-20 17:40:05,30,1
Treasure Hunters,2023-06-20 17:45:04,30,1
Treasure Hunters,2023-06-20 17:50:03,30,1
Treasure Hunters,2023-06-20 17:55:03,30,1
Treasure Hunters,2023-06-21 11:00:04,5,1
Treasure Hunters,2023-06-21 11:05:05,5,1
Treasure Hunters,2023-06-21 11:10:05,5,1
Treasure Hunters,2023-06-21 11:15:04,5,1
Treasure Hunters,2023-06-21 11:20:04,5,1
Treasure Hunters,2023-06-21 11:25:05,5,1
Treasure Hunters,2023-06-21 11:30:05,5,1
Treasure Hunters,2023-06-21 11:35:04,5,1
Treasure Hunters,2023-06-21 11:40:04,15,1
Treasure Hunters,2023-06-21 11:45:04,15,1
Treasure Hunters,2023-06-21 11:50:05,20,1
Treasure Hunters,2023-06-21 11:55:04,35,1
Treasure Hunters,2023-06-21 12:00:06,35,1
Treasure Hunters,2023-06-21 12:05:05,35,1
Treasure Hunters,2023-06-21 12:10:05,35,1
Treasure Hunters,2023-06-21 12:15:04,35,1
Treasure Hunters,2023-06-21 12:20:05,35,1
Treasure Hunters,2023-06-21 12:25:04,35,1
Treasure Hunters,2023-06-21 12:30:05,35,1
Treasure Hunters,2023-06-21 12:35:06,35,1
Treasure Hunters,2023-06-21 12:40:03,35,1
Treasure Hunters,2023-06-21 12:45:05,35,1
Treasure Hunters,2023-06-21 12:50:04,35,1
Treasure Hunters,2023-06-21 12:55:05,35,1
Treasure Hunters,2023-06-21 13:00:04,35,1
Treasure Hunters,2023-06-21 13:05:03,35,1
Treasure Hunters,2023-06-21 13:10:04,50,1
Treasure Hunters,2023-06-21 13:15:04,50,1
Treasure Hunters,2023-06-21 13:20:03,50,1
Treasure Hunters,2023-06-21 13:25:04,50,1
Treasure Hunters,2023-06-21 13:30:03,50,1
Treasure Hunters,2023-06-21 13:35:03,50,1
Treasure Hunters,2023-06-21 13:40:04,50,1
Treasure Hunters,2023-06-21 13:45:04,50,1
Treasure Hunters,2023-06-21 13:50:04,50,1
Treasure Hunters,2023-06-21 13:55:04,50,1
Treasure Hunters,2023-06-21 14:00:06,50,1
Treasure Hunters,2023-06-21 14:05:05,50,1
Treasure Hunters,2023-06-21 14:10:04,60,1
Treasure Hunters,2023-06-21 14:15:05,60,1
Treasure Hunters,2023-06-21 14:20:04,50,1
Treasure Hunters,2023-06-21 14:25:04,50,1
Treasure Hunters,2023-06-21 14:30:05,50,1
Treasure Hunters,2023-06-21 14:35:03,50,1
Treasure Hunters,2023-06-21 14:40:04,50,1
Treasure Hunters,2023-06-21 14:45:04,50,1
Treasure Hunters,2023-06-21 14:50:04,50,1
Treasure Hunters,2023-06-21 14:55:04,50,1
Treasure Hunters,2023-06-21 15:00:03,50,1
Treasure Hunters,2023-06-21 15:05:05,50,1
Treasure Hunters,2023-06-21 15:10:03,50,1
Treasure Hunters,2023-06-21 15:15:03,50,1
Treasure Hunters,2023-06-21 15:20:05,50,1
Treasure Hunters,2023-06-21 15:25:04,50,1
Treasure Hunters,2023-06-21 15:30:05,50,1
Treasure Hunters,2023-06-21 15:35:05,50,1
Treasure Hunters,2023-06-21 15:40:04,50,1
Treasure Hunters,2023-06-21 15:45:04,50,1
Treasure Hunters,2023-06-21 15:50:04,50,1
Treasure Hunters,2023-06-21 15:55:03,50,1
Treasure Hunters,2023-06-21 16:00:05,50,1
Treasure Hunters,2023-06-21 16:05:05,50,1
Treasure Hunters,2023-06-21 16:10:04,50,1
Treasure Hunters,2023-06-21 16:15:05,45,1
Treasure Hunters,2023-06-21 16:20:05,45,1
Treasure Hunters,2023-06-21 16:25:05,45,1
Treasure Hunters,2023-06-21 16:30:03,45,1
Treasure Hunters,2023-06-21 16:35:05,45,1
Treasure Hunters,2023-06-21 16:40:03,45,1
Treasure Hunters,2023-06-21 16:45:04,45,1
Treasure Hunters,2023-06-21 16:50:04,30,1
Treasure Hunters,2023-06-21 16:55:04,30,1
Treasure Hunters,2023-06-21 17:00:05,30,1
Treasure Hunters,2023-06-21 17:05:05,30,1
Treasure Hunters,2023-06-21 17:10:06,30,1
Treasure Hunters,2023-06-21 17:15:04,30,1
Treasure Hunters,2023-06-21 17:20:05,30,1
Treasure Hunters,2023-06-21 17:25:05,30,1
Treasure Hunters,2023-06-21 17:30:05,25,1
Treasure Hunters,2023-06-21 17:35:06,25,1
Treasure Hunters,2023-06-21 17:40:05,25,1
Treasure Hunters,2023-06-21 17:45:05,25,1
Treasure Hunters,2023-06-21 17:50:04,25,1
Treasure Hunters,2023-06-21 17:55:05,25,1
Treasure Hunters,2023-06-22 11:00:05,5,1
Treasure Hunters,2023-06-22 11:05:05,5,1
Treasure Hunters,2023-06-22 11:10:05,5,1
Treasure Hunters,2023-06-22 11:15:05,5,1
Treasure Hunters,2023-06-22 11:20:05,5,1
Treasure Hunters,2023-06-22 11:25:05,5,1
Treasure Hunters,2023-06-22 11:30:04,5,1
Treasure Hunters,2023-06-22 11:35:05,5,1
Treasure Hunters,2023-06-22 11:40:04,5,1
Treasure Hunters,2023-06-22 11:45:03,15,1
Treasure Hunters,2023-06-22 11:50:04,15,1
Treasure Hunters,2023-06-22 11:55:05,50,1
Treasure Hunters,2023-06-22 12:00:06,40,1
Treasure Hunters,2023-06-22 12:05:03,40,1
Treasure Hunters,2023-06-22 12:10:06,40,1
Treasure Hunters,2023-06-22 12:15:05,40,1
Treasure Hunters,2023-06-22 12:20:04,40,1
Treasure Hunters,2023-06-22 12:25:04,40,1
Treasure Hunters,2023-06-22 12:30:05,40,1
Treasure Hunters,2023-06-22 12:45:04,40,1
Treasure Hunters,2023-06-22 12:50:05,40,1
Treasure Hunters,2023-06-22 12:55:05,40,1
Treasure Hunters,2023-06-22 13:00:05,40,1
Treasure Hunters,2023-06-22 13:05:04,40,1
Treasure Hunters,2023-06-22 13:15:04,40,1
Treasure Hunters,2023-06-22 13:20:05,40,1
Treasure Hunters,2023-06-22 13:25:05,40,1
Treasure Hunters,2023-06-22 13:35:06,40,1
Treasure Hunters,2023-06-22 13:40:04,40,1
Treasure Hunters,2023-06-22 13:45:04,40,1
Treasure Hunters,2023-06-22 13:55:04,40,1
Treasure Hunters,2023-06-22 14:00:04,40,1
Treasure Hunters,2023-06-22 14:05:05,40,1
Treasure Hunters,2023-06-22 14:10:05,40,1
Treasure Hunters,2023-06-22 14:15:04,40,1
Treasure Hunters,2023-06-22 14:20:05,40,1
Treasure Hunters,2023-06-22 14:25:04,40,1
Treasure Hunters,2023-06-22 14:30:05,40,1
Treasure Hunters,2023-06-22 14:35:04,40,1
Treasure Hunters,2023-06-22 14:40:06,50,1
Treasure Hunters,2023-06-22 14:45:04,50,1
Treasure Hunters,2023-06-22 14:50:04,50,1
Treasure Hunters,2023-06-22 14:55:04,50,1
Treasure Hunters,2023-06-22 15:00:04,50,1
Treasure Hunters,2023-06-22 15:05:04,50,1
Treasure Hunters,2023-06-22 15:10:04,50,1
Treasure Hunters,2023-06-22 15:15:05,50,1
Treasure Hunters,2023-06-22 15:20:04,50,1
Treasure Hunters,2023-06-22 15:25:04,50,1
Treasure Hunters,2023-06-22 15:30:05,50,1
Treasure Hunters,2023-06-22 15:35:05,50,1
Treasure Hunters,2023-06-22 15:40:05,60,1
Treasure Hunters,2023-06-22 15:45:04,60,1
Treasure Hunters,2023-06-22 15:50:05,60,1
Treasure Hunters,2023-06-22 15:55:04,60,1
Treasure Hunters,2023-06-22 16:00:04,60,1
Treasure Hunters,2023-06-22 16:05:05,60,1
Treasure Hunters,2023-06-22 16:10:06,60,1
Treasure Hunters,2023-06-22 16:15:05,60,1
Treasure Hunters,2023-06-22 16:20:04,60,1
Treasure Hunters,2023-06-22 16:25:05,60,1
Treasure Hunters,2023-06-22 16:30:03,60,1
Treasure Hunters,2023-06-22 16:35:04,60,1
Treasure Hunters,2023-06-22 16:40:05,60,1
Treasure Hunters,2023-06-22 16:45:05,60,1
Treasure Hunters,2023-06-22 16:50:05,60,1
Treasure Hunters,2023-06-22 16:55:03,60,1
Treasure Hunters,2023-06-22 17:00:04,60,1
Treasure Hunters,2023-06-22 17:05:06,60,1
Treasure Hunters,2023-06-22 17:10:06,60,1
Treasure Hunters,2023-06-22 17:15:06,60,1
Treasure Hunters,2023-06-22 17:20:05,60,1
Treasure Hunters,2023-06-22 17:25:05,60,1
Treasure Hunters,2023-06-22 17:30:04,60,1
Treasure Hunters,2023-06-22 17:35:04,60,1
Treasure Hunters,2023-06-22 17:40:04,60,1
Treasure Hunters,2023-06-22 17:45:07,60,1
Treasure Hunters,2023-06-22 17:50:04,60,1
Treasure Hunters,2023-06-22 17:55:04,60,1
Treasure Hunters,2023-06-23 11:00:06,5,1
Treasure Hunters,2023-06-23 11:05:05,5,1
Treasure Hunters,2023-06-23 11:10:04,5,1
Treasure Hunters,2023-06-23 11:15:04,5,1
Treasure Hunters,2023-06-23 11:20:04,5,1
Treasure Hunters,2023-06-23 11:25:05,5,1
Treasure Hunters,2023-06-23 11:30:04,5,1
Treasure Hunters,2023-06-23 11:35:07,5,1
Treasure Hunters,2023-06-23 11:40:04,15,1
Treasure Hunters,2023-06-23 11:45:06,25,1
Treasure Hunters,2023-06-23 11:50:08,40,1
Treasure Hunters,2023-06-23 11:55:03,40,1
Treasure Hunters,2023-06-23 12:00:06,50,1
Treasure Hunters,2023-06-23 12:05:03,50,1
Treasure Hunters,2023-06-23 12:10:05,50,1
Treasure Hunters,2023-06-23 12:15:05,50,1
Treasure Hunters,2023-06-23 12:20:04,40,1
Treasure Hunters,2023-06-23 12:25:05,40,1
Treasure Hunters,2023-06-23 12:30:04,40,1
Treasure Hunters,2023-06-23 12:35:05,40,1
Treasure Hunters,2023-06-23 12:40:06,40,1
Treasure Hunters,2023-06-23 12:45:05,40,1
Treasure Hunters,2023-06-23 12:50:05,40,1
Treasure Hunters,2023-06-23 12:55:05,50,1
Treasure Hunters,2023-06-23 13:00:05,50,1
Treasure Hunters,2023-06-23 14:00:05,5,1
Treasure Hunters,2023-06-23 14:05:06,30,1
Treasure Hunters,2023-06-23 14:10:05,30,1
Treasure Hunters,2023-06-23 14:15:05,30,1
Treasure Hunters,2023-06-23 14:20:04,30,1
Treasure Hunters,2023-06-23 14:25:06,30,1
Treasure Hunters,2023-06-23 14:30:05,30,1
Treasure Hunters,2023-06-23 14:35:05,50,1
Treasure Hunters,2023-06-23 14:40:04,50,1
Treasure Hunters,2023-06-23 14:45:06,50,1
Treasure Hunters,2023-06-23 14:50:05,60,1
Treasure Hunters,2023-06-23 14:55:04,60,1
Treasure Hunters,2023-06-23 15:00:05,60,1
Treasure Hunters,2023-06-23 15:05:05,60,1
Treasure Hunters,2023-06-23 15:10:04,60,1
Treasure Hunters,2023-06-23 15:15:05,60,1
Treasure Hunters,2023-06-23 15:20:04,60,1
Treasure Hunters,2023-06-23 15:25:05,60,1
Treasure Hunters,2023-06-23 15:30:06,60,1
Treasure Hunters,2023-06-23 15:35:05,60,1
Treasure Hunters,2023-06-23 15:40:05,60,1
Treasure Hunters,2023-06-23 15:45:04,60,1
Treasure Hunters,2023-06-23 15:50:05,60,1
Treasure Hunters,2023-06-23 15:55:04,60,1
Treasure Hunters,2023-06-23 16:00:05,50,1
Treasure Hunters,2023-06-23 16:05:05,50,1
Treasure Hunters,2023-06-23 16:10:05,50,1
Treasure Hunters,2023-06-23 16:15:05,50,1
Treasure Hunters,2023-06-23 16:20:05,50,1
Treasure Hunters,2023-06-23 16:25:05,50,1
Treasure Hunters,2023-06-23 16:30:05,50,1
Treasure Hunters,2023-06-23 16:35:04,40,1
Treasure Hunters,2023-06-23 16:40:06,40,1
Treasure Hunters,2023-06-23 16:45:04,40,1
Treasure Hunters,2023-06-23 16:50:04,40,1
Treasure Hunters,2023-06-23 16:55:03,40,1
Treasure Hunters,2023-06-23 17:00:05,40,1
Treasure Hunters,2023-06-23 17:05:06,40,1
Treasure Hunters,2023-06-23 17:10:04,30,1
Treasure Hunters,2023-06-23 17:15:04,30,1
Treasure Hunters,2023-06-23 17:20:04,30,1
Treasure Hunters,2023-06-23 17:25:04,30,1
Treasure Hunters,2023-06-23 17:30:06,30,1
Treasure Hunters,2023-06-23 17:35:06,30,1
Treasure Hunters,2023-06-23 17:40:05,30,1
Treasure Hunters,2023-06-23 17:45:05,30,1
Treasure Hunters,2023-06-23 17:50:04,30,1
Treasure Hunters,2023-06-23 17:55:05,30,1
Treasure Hunters,2023-06-24 11:00:05,5,2
Treasure Hunters,2023-06-24 11:05:04,5,2
Treasure Hunters,2023-06-24 11:10:04,5,2
Treasure Hunters,2023-06-24 11:15:04,5,2
Treasure Hunters,2023-06-24 11:20:05,5,2
Treasure Hunters,2023-06-24 11:25:04,5,2
Treasure Hunters,2023-06-24 11:30:04,5,2
Treasure Hunters,2023-06-24 11:35:05,5,2
Treasure Hunters,2023-06-24 11:40:05,5,2
Treasure Hunters,2023-06-24 11:45:04,5,2
Treasure Hunters,2023-06-24 11:50:05,5,2
Treasure Hunters,2023-06-24 11:55:04,5,2
Treasure Hunters,2023-06-24 12:00:06,5,2
Treasure Hunters,2023-06-24 12:05:05,5,2
Treasure Hunters,2023-06-24 12:10:05,20,2
Treasure Hunters,2023-06-24 12:15:04,20,2
Treasure Hunters,2023-06-24 12:20:05,20,2
Treasure Hunters,2023-06-24 12:25:05,20,2
Treasure Hunters,2023-06-24 12:30:06,35,2
Treasure Hunters,2023-06-24 12:35:05,35,2
Treasure Hunters,2023-06-24 12:40:04,35,2
Treasure Hunters,2023-06-24 12:45:04,35,2
Treasure Hunters,2023-06-24 12:50:05,35,2
Treasure Hunters,2023-06-24 12:55:03,35,2
Treasure Hunters,2023-06-24 13:00:06,35,2
Treasure Hunters,2023-06-24 13:05:05,45,2
Treasure Hunters,2023-06-24 13:10:04,45,2
Treasure Hunters,2023-06-24 13:15:05,45,2
Treasure Hunters,2023-06-24 13:20:04,45,2
Treasure Hunters,2023-06-24 13:25:05,45,2
Treasure Hunters,2023-06-24 13:30:04,45,2
Treasure Hunters,2023-06-24 13:35:04,45,2
Treasure Hunters,2023-06-24 13:40:04,45,2
Treasure Hunters,2023-06-24 13:45:04,45,2
Treasure Hunters,2023-06-24 13:50:05,45,2
Treasure Hunters,2023-06-24 13:55:05,45,2
Treasure Hunters,2023-06-24 14:00:05,45,2
Treasure Hunters,2023-06-24 14:05:05,45,2
Treasure Hunters,2023-06-24 14:10:06,45,2
Treasure Hunters,2023-06-24 14:15:05,45,2
Treasure Hunters,2023-06-24 14:20:05,45,2
Treasure Hunters,2023-06-24 14:25:05,45,2
Treasure Hunters,2023-06-24 14:30:06,45,2
Treasure Hunters,2023-06-24 14:35:05,45,2
Treasure Hunters,2023-06-24 14:40:03,45,2
Treasure Hunters,2023-06-24 14:45:04,45,2
Treasure Hunters,2023-06-24 14:50:06,45,2
Treasure Hunters,2023-06-24 14:55:05,45,2
Treasure Hunters,2023-06-24 15:00:04,45,2
Treasure Hunters,2023-06-24 15:05:04,45,2
Treasure Hunters,2023-06-24 15:10:05,45,2
Treasure Hunters,2023-06-24 15:15:05,45,2
Treasure Hunters,2023-06-24 15:20:05,45,2
Treasure Hunters,2023-06-24 15:25:05,45,2
Treasure Hunters,2023-06-24 15:30:03,45,2
Treasure Hunters,2023-06-24 15:35:04,45,2
Treasure Hunters,2023-06-24 15:40:05,45,2
Treasure Hunters,2023-06-24 15:45:05,45,2
Treasure Hunters,2023-06-24 15:50:05,45,2
Treasure Hunters,2023-06-24 15:55:05,45,2
Treasure Hunters,2023-06-24 16:00:05,45,2
Treasure Hunters,2023-06-24 16:20:07,45,2
Treasure Hunters,2023-06-24 16:25:05,45,2
Treasure Hunters,2023-06-24 16:30:04,45,2
Treasure Hunters,2023-06-24 16:35:04,45,2
Treasure Hunters,2023-06-24 16:40:05,45,2
Treasure Hunters,2023-06-24 16:45:04,45,2
Treasure Hunters,2023-06-24 16:50:05,45,2
Treasure Hunters,2023-06-24 16:55:03,45,2
Treasure Hunters,2023-06-24 17:00:05,45,2
Treasure Hunters,2023-06-24 17:05:05,45,2
Treasure Hunters,2023-06-24 17:10:04,45,2
Treasure Hunters,2023-06-24 17:15:04,45,2
Treasure Hunters,2023-06-24 17:20:06,45,2
Treasure Hunters,2023-06-24 17:25:04,45,2
Treasure Hunters,2023-06-24 17:30:04,45,2
Treasure Hunters,2023-06-24 17:35:04,45,2
Treasure Hunters,2023-06-24 17:40:06,45,2
Treasure Hunters,2023-06-24 17:45:04,45,2
Treasure Hunters,2023-06-24 17:50:05,45,2
Treasure Hunters,2023-06-24 17:55:04,45,2
Treasure Hunters,2023-06-25 11:00:05,5,2
Treasure Hunters,2023-06-25 11:05:04,5,2
Treasure Hunters,2023-06-25 11:10:05,5,2
Treasure Hunters,2023-06-25 11:15:05,5,2
Treasure Hunters,2023-06-25 11:20:05,5,2
Treasure Hunters,2023-06-25 11:25:03,5,2
Treasure Hunters,2023-06-25 11:30:03,15,2
Treasure Hunters,2023-06-25 11:35:04,15,2
Treasure Hunters,2023-06-25 11:40:04,15,2
Treasure Hunters,2023-06-25 11:45:04,15,2
Treasure Hunters,2023-06-25 11:50:05,15,2
Treasure Hunters,2023-06-25 11:55:04,15,2
Treasure Hunters,2023-06-25 12:00:05,15,2
Treasure Hunters,2023-06-25 12:05:04,25,2
Treasure Hunters,2023-06-25 12:10:05,25,2
Treasure Hunters,2023-06-25 12:15:05,25,2
Treasure Hunters,2023-06-25 12:20:04,25,2
Treasure Hunters,2023-06-25 12:25:05,40,2
Treasure Hunters,2023-06-25 12:30:06,40,2
Treasure Hunters,2023-06-25 12:35:06,40,2
Treasure Hunters,2023-06-25 12:40:05,40,2
Treasure Hunters,2023-06-25 12:45:05,40,2
Treasure Hunters,2023-06-25 12:50:03,40,2
Treasure Hunters,2023-06-25 12:55:03,40,2
Treasure Hunters,2023-06-25 13:00:03,40,2
Treasure Hunters,2023-06-25 13:05:05,40,2
Treasure Hunters,2023-06-25 13:10:06,40,2
Treasure Hunters,2023-06-25 13:15:04,40,2
Treasure Hunters,2023-06-25 13:20:04,50,2
Treasure Hunters,2023-06-25 13:25:05,50,2
Treasure Hunters,2023-06-25 13:30:05,50,2
Treasure Hunters,2023-06-25 13:35:05,50,2
Treasure Hunters,2023-06-25 13:40:03,50,2
Treasure Hunters,2023-06-25 13:45:03,50,2
Treasure Hunters,2023-06-25 13:50:06,50,2
Treasure Hunters,2023-06-25 13:55:03,50,2
Treasure Hunters,2023-06-25 14:00:04,50,2
Treasure Hunters,2023-06-25 14:05:04,50,2
Treasure Hunters,2023-06-25 14:10:05,50,2
Treasure Hunters,2023-06-25 14:15:03,50,2
Treasure Hunters,2023-06-25 14:20:05,50,2
Treasure Hunters,2023-06-25 14:25:05,50,2
Treasure Hunters,2023-06-25 14:30:04,50,2
Treasure Hunters,2023-06-25 14:35:04,50,2
Treasure Hunters,2023-06-25 14:40:04,50,2
Treasure Hunters,2023-06-25 14:45:04,50,2
Treasure Hunters,2023-06-25 14:50:05,50,2
Treasure Hunters,2023-06-25 14:55:05,50,2
Treasure Hunters,2023-06-25 15:00:05,50,2
Treasure Hunters,2023-06-25 15:05:05,50,2
Treasure Hunters,2023-06-25 15:10:04,50,2
Treasure Hunters,2023-06-25 15:15:05,50,2
Treasure Hunters,2023-06-25 15:20:05,50,2
Treasure Hunters,2023-06-25 15:25:05,50,2
Treasure Hunters,2023-06-25 15:30:04,50,2
Treasure Hunters,2023-06-25 15:35:04,50,2
Treasure Hunters,2023-06-25 15:40:05,50,2
Treasure Hunters,2023-06-25 15:45:03,50,2
Treasure Hunters,2023-06-25 15:50:03,50,2
Treasure Hunters,2023-06-25 15:55:05,50,2
Treasure Hunters,2023-06-25 16:00:03,50,2
Treasure Hunters,2023-06-25 16:05:03,30,2
Treasure Hunters,2023-06-25 16:10:04,30,2
Treasure Hunters,2023-06-25 16:15:04,30,2
Treasure Hunters,2023-06-25 16:20:04,30,2
Treasure Hunters,2023-06-25 16:25:05,30,2
Treasure Hunters,2023-06-25 16:30:04,30,2
Treasure Hunters,2023-06-25 16:35:04,30,2
Treasure Hunters,2023-06-25 16:40:03,30,2
Treasure Hunters,2023-06-25 16:45:03,30,2
Treasure Hunters,2023-06-25 16:50:05,30,2
Treasure Hunters,2023-06-25 16:55:04,30,2
Treasure Hunters,2023-06-25 17:00:06,30,2
Treasure Hunters,2023-06-25 17:05:04,30,2
Treasure Hunters,2023-06-25 17:10:05,30,2
Treasure Hunters,2023-06-25 17:15:04,30,2
Treasure Hunters,2023-06-25 17:20:04,30,2
Treasure Hunters,2023-06-25 17:25:04,30,2
Treasure Hunters,2023-06-25 17:30:05,30,2
Treasure Hunters,2023-06-25 17:35:04,30,2
Treasure Hunters,2023-06-25 17:40:04,30,2
Treasure Hunters,2023-06-25 17:45:04,30,2
Treasure Hunters,2023-06-25 17:50:05,30,2
Treasure Hunters,2023-06-25 17:55:02,30,2
Treasure Hunters,2023-06-26 11:00:06,5,0
Treasure Hunters,2023-06-26 11:05:04,5,0
Treasure Hunters,2023-06-26 11:10:04,5,0
Treasure Hunters,2023-06-26 11:15:04,5,0
Treasure Hunters,2023-06-26 11:20:04,5,0
Treasure Hunters,2023-06-26 11:25:04,5,0
Treasure Hunters,2023-06-26 11:30:04,70,0
Treasure Hunters,2023-06-26 11:35:05,20,0
Treasure Hunters,2023-06-26 11:40:06,20,0
Treasure Hunters,2023-06-26 11:45:04,20,0
Treasure Hunters,2023-06-26 11:50:04,20,0
Treasure Hunters,2023-06-26 11:55:05,40,0
Treasure Hunters,2023-06-26 12:00:04,40,0
Treasure Hunters,2023-06-26 12:05:05,40,0
Treasure Hunters,2023-06-26 12:10:04,40,0
Treasure Hunters,2023-06-26 12:15:05,40,0
Treasure Hunters,2023-06-26 12:20:05,40,0
Treasure Hunters,2023-06-26 12:25:04,40,0
Treasure Hunters,2023-06-26 12:30:05,40,0
Treasure Hunters,2023-06-26 12:35:05,40,0
Treasure Hunters,2023-06-26 12:40:04,40,0
Treasure Hunters,2023-06-26 12:45:04,40,0
Treasure Hunters,2023-06-26 12:50:04,40,0
Treasure Hunters,2023-06-26 12:55:04,40,0
Treasure Hunters,2023-06-26 13:00:03,60,0
Treasure Hunters,2023-06-26 13:05:04,60,0
Treasure Hunters,2023-06-26 13:10:03,60,0
Treasure Hunters,2023-06-26 13:15:05,60,0
Treasure Hunters,2023-06-26 13:20:04,60,0
Treasure Hunters,2023-06-26 13:25:04,60,0
Treasure Hunters,2023-06-26 13:30:04,60,0
Treasure Hunters,2023-06-26 13:35:05,60,0
Treasure Hunters,2023-06-26 13:40:04,60,0
Treasure Hunters,2023-06-26 13:45:08,60,0
Treasure Hunters,2023-06-26 13:50:05,60,0
Treasure Hunters,2023-06-26 13:55:04,60,0
Treasure Hunters,2023-06-26 14:00:04,60,0
Treasure Hunters,2023-06-26 14:05:04,60,0
Treasure Hunters,2023-06-26 14:10:03,60,0
Treasure Hunters,2023-06-26 14:15:04,60,0
Treasure Hunters,2023-06-26 14:20:03,60,0
Treasure Hunters,2023-06-26 14:25:05,60,0
Treasure Hunters,2023-06-26 14:30:03,60,0
Treasure Hunters,2023-06-26 14:35:04,60,0
Treasure Hunters,2023-06-26 14:40:04,60,0
Treasure Hunters,2023-06-26 14:45:04,60,0
Treasure Hunters,2023-06-26 14:50:03,60,0
Treasure Hunters,2023-06-26 14:55:05,60,0
Treasure Hunters,2023-06-26 15:00:04,60,0
Treasure Hunters,2023-06-26 15:05:04,60,0
Treasure Hunters,2023-06-26 15:10:05,60,0
Treasure Hunters,2023-06-26 15:15:04,60,0
Treasure Hunters,2023-06-26 15:20:04,60,0
Treasure Hunters,2023-06-26 15:25:04,60,0
Treasure Hunters,2023-06-26 15:30:04,60,0
Treasure Hunters,2023-06-26 15:35:05,60,0
Treasure Hunters,2023-06-26 15:40:03,60,0
Treasure Hunters,2023-06-26 15:45:04,60,0
Treasure Hunters,2023-06-26 15:50:06,60,0
Treasure Hunters,2023-06-26 15:55:04,60,0
Treasure Hunters,2023-06-26 16:00:06,60,0
Treasure Hunters,2023-06-26 16:05:04,60,0
Treasure Hunters,2023-06-26 16:10:03,60,0
Treasure Hunters,2023-06-26 16:15:04,60,0
Treasure Hunters,2023-06-26 16:20:04,60,0
Treasure Hunters,2023-06-26 16:25:05,60,0
Treasure Hunters,2023-06-26 16:30:04,60,0
Treasure Hunters,2023-06-26 16:35:05,60,0
Treasure Hunters,2023-06-26 16:40:05,60,0
Treasure Hunters,2023-06-26 16:45:03,60,0
Treasure Hunters,2023-06-26 16:50:05,60,0
Treasure Hunters,2023-06-26 16:55:03,60,0
Treasure Hunters,2023-06-26 17:00:05,60,0
Treasure Hunters,2023-06-26 17:05:04,60,0
Treasure Hunters,2023-06-26 17:10:05,60,0
