Time,Average Wait Time,Number of Visitors,Number of New Visitors Arriving
18:40,17.94340548340548,89.0,-80.0
18:45,16.214949494949494,82.0,-70.0
18:50,16.923809523809524,84.0,20.0
18:55,12.778181818181817,64.0,-200.0
19:00,11.010087719298244,53.75,-12.5
19:05,10.098026315789474,50.0,-37.5
19:10,10.125,51.25,12.5
19:15,9.659868421052632,47.5,-37.5
19:20,9.444298245614036,47.5,0.0
19:25,9.145833333333332,46.25,-12.5
19:30,9.116666666666667,46.25,0.0
19:35,8.704166666666667,43.75,-25.0
19:40,8.741666666666667,43.75,0.0
19:45,8.604166666666668,43.75,0.0
19:50,8.619298245614036,42.5,-12.5
19:55,8.426065162907268,42.5,0.0
20:00,24.3,122.5,775.0
20:05,24.4,122.5,0.0
20:10,24.9,125.0,25.0
20:15,24.4,122.5,-25.0
20:20,25.3,127.5,50.0
20:25,24.1,120.0,-75.0
20:30,24.1,120.0,0.0
20:35,24.1,120.0,0.0
20:40,24.1,120.0,0.0
20:45,21.1,105.0,-150.0
20:50,20.1,100.0,-50.0
20:55,21.6,107.5,75.0
21:00,32.0,160.0,-100.0
21:05,31.0,155.0,-50.0
21:10,30.0,150.0,-50.0
21:15,28.0,140.0,-100.0
21:20,25.0,125.0,-150.0
21:25,25.0,125.0,0.0
21:30,25.0,125.0,0.0
21:35,26.0,130.0,50.0
21:40,24.0,120.0,-100.0
21:45,23.0,115.0,-50.0
21:50,21.0,105.0,-100.0
21:55,21.0,105.0,0.0
22:00,22.0,110.0,50.0
22:05,22.0,110.0,0.0
22:10,22.0,110.0,0.0
22:15,19.0,95.0,-150.0
22:20,19.0,95.0,0.0
22:25,19.0,95.0,0.0
22:30,19.0,95.0,0.0
22:35,18.0,90.0,-50.0
22:40,18.0,90.0,0.0
22:45,16.0,80.0,-100.0
22:50,16.0,80.0,0.0
22:55,16.0,80.0,0.0
