Park,Date/Time,Wait Time
Universal Studios Singapore,2023-09-28 13:05:00,37
Universal Studios Singapore,2023-09-28 13:10:00,38
Universal Studios Singapore,2023-09-28 13:15:00,38
Universal Studios Singapore,2023-09-28 13:20:00,38
Universal Studios Singapore,2023-09-28 13:25:00,38
Universal Studios Singapore,2023-09-28 13:30:00,37
Universal Studios Singapore,2023-09-28 13:35:00,37
Universal Studios Singapore,2023-09-28 13:40:00,36
Universal Studios Singapore,2023-09-28 13:45:00,36
Universal Studios Singapore,2023-09-28 13:50:00,36
Universal Studios Singapore,2023-09-28 13:55:00,36
Universal Studios Singapore,2023-09-28 14:00:00,35
Universal Studios Singapore,2023-09-28 14:05:00,35
Universal Studios Singapore,2023-09-28 14:10:00,36
Universal Studios Singapore,2023-09-28 14:15:00,36
Universal Studios Singapore,2023-09-28 14:20:00,35
Universal Studios Singapore,2023-09-28 14:25:00,35
Universal Studios Singapore,2023-09-28 14:30:00,35
Universal Studios Singapore,2023-09-28 14:35:00,35
Universal Studios Singapore,2023-09-28 14:40:00,34
Universal Studios Singapore,2023-09-28 14:45:00,35
Universal Studios Singapore,2023-09-28 14:50:00,25
Universal Studios Singapore,2023-09-28 14:55:00,28
Universal Studios Singapore,2023-09-28 15:00:00,28
Universal Studios Singapore,2023-09-28 15:05:00,28
Universal Studios Singapore,2023-09-28 15:10:00,28
Universal Studios Singapore,2023-09-28 15:15:00,26
Universal Studios Singapore,2023-09-28 15:20:00,28
Universal Studios Singapore,2023-09-28 15:25:00,28
Universal Studios Singapore,2023-09-28 15:30:00,27
Universal Studios Singapore,2023-09-28 15:35:00,28
Universal Studios Singapore,2023-09-28 15:40:00,27
Universal Studios Singapore,2023-09-28 15:45:00,27
Universal Studios Singapore,2023-09-28 15:50:00,25
Universal Studios Singapore,2023-09-28 15:55:00,25
Universal Studios Singapore,2023-09-28 16:00:00,25
Universal Studios Singapore,2023-09-28 16:05:00,25
Universal Studios Singapore,2023-09-28 16:10:00,24
Universal Studios Singapore,2023-09-28 16:15:00,21
Universal Studios Singapore,2023-09-28 16:20:00,19
Universal Studios Singapore,2023-09-28 16:25:00,19
Universal Studios Singapore,2023-09-28 16:30:00,21
Universal Studios Singapore,2023-09-28 16:35:00,21
Universal Studios Singapore,2023-09-28 16:40:00,22
Universal Studios Singapore,2023-09-28 16:45:00,22
Universal Studios Singapore,2023-09-28 16:50:00,22
Universal Studios Singapore,2023-09-28 16:55:00,21
Universal Studios Singapore,2023-09-29 10:00:00,6
Universal Studios Singapore,2023-09-29 10:05:00,5
Universal Studios Singapore,2023-09-29 10:10:00,5
Universal Studios Singapore,2023-09-29 10:15:00,6
Universal Studios Singapore,2023-09-29 10:20:00,10
Universal Studios Singapore,2023-09-29 10:25:00,11
Universal Studios Singapore,2023-09-29 10:30:00,13
Universal Studios Singapore,2023-09-29 10:35:00,14
Universal Studios Singapore,2023-09-29 10:40:00,14
Universal Studios Singapore,2023-09-29 10:45:00,19
Universal Studios Singapore,2023-09-29 10:50:00,22
Universal Studios Singapore,2023-09-29 10:55:00,23
Universal Studios Singapore,2023-09-29 11:00:00,23
Universal Studios Singapore,2023-09-29 11:05:00,27
Universal Studios Singapore,2023-09-29 11:10:00,29
Universal Studios Singapore,2023-09-29 11:15:00,30
Universal Studios Singapore,2023-09-29 11:20:00,31
Universal Studios Singapore,2023-09-29 11:25:00,31
Universal Studios Singapore,2023-09-29 11:30:00,35
Universal Studios Singapore,2023-09-29 11:35:00,37
Universal Studios Singapore,2023-09-29 11:40:00,38
Universal Studios Singapore,2023-09-29 11:45:00,40
Universal Studios Singapore,2023-09-29 11:50:00,39
Universal Studios Singapore,2023-09-29 11:55:00,41
Universal Studios Singapore,2023-09-29 12:00:00,41
Universal Studios Singapore,2023-09-29 12:05:00,41
Universal Studios Singapore,2023-09-29 12:10:00,40
Universal Studios Singapore,2023-09-29 12:15:00,42
Universal Studios Singapore,2023-09-29 12:20:00,40
Universal Studios Singapore,2023-09-29 12:25:00,40
Universal Studios Singapore,2023-09-29 12:30:00,42
Universal Studios Singapore,2023-09-29 12:35:00,42
Universal Studios Singapore,2023-09-29 12:40:00,42
Universal Studios Singapore,2023-09-29 12:45:00,43
Universal Studios Singapore,2023-09-29 12:50:00,42
Universal Studios Singapore,2023-09-29 12:55:00,42
Universal Studios Singapore,2023-09-29 13:00:00,42
Universal Studios Singapore,2023-09-29 13:05:00,44
Universal Studios Singapore,2023-09-29 13:10:00,44
Universal Studios Singapore,2023-09-29 13:15:00,44
Universal Studios Singapore,2023-09-29 13:20:00,44
Universal Studios Singapore,2023-09-29 13:25:00,44
Universal Studios Singapore,2023-09-29 13:30:00,41
Universal Studios Singapore,2023-09-29 13:35:00,41
Universal Studios Singapore,2023-09-29 13:40:00,41
Universal Studios Singapore,2023-09-29 13:45:00,41
Universal Studios Singapore,2023-09-29 13:50:00,42
Universal Studios Singapore,2023-09-29 13:55:00,42
Universal Studios Singapore,2023-09-29 14:00:00,42
Universal Studios Singapore,2023-09-29 14:05:00,42
Universal Studios Singapore,2023-09-29 14:10:00,42
Universal Studios Singapore,2023-09-29 14:15:00,42
Universal Studios Singapore,2023-09-29 14:20:00,43
Universal Studios Singapore,2023-09-29 14:25:00,39
Universal Studios Singapore,2023-09-29 14:30:00,39
Universal Studios Singapore,2023-09-29 14:35:00,41
Universal Studios Singapore,2023-09-29 14:40:00,41
Universal Studios Singapore,2023-09-29 14:45:00,43
Universal Studios Singapore,2023-09-29 14:50:00,42
Universal Studios Singapore,2023-09-29 14:55:00,44
Universal Studios Singapore,2023-09-29 15:00:00,44
Universal Studios Singapore,2023-09-29 15:05:00,43
Universal Studios Singapore,2023-09-29 15:10:00,43
Universal Studios Singapore,2023-09-29 15:15:00,43
Universal Studios Singapore,2023-09-29 15:20:00,41
Universal Studios Singapore,2023-09-29 15:25:00,41
Universal Studios Singapore,2023-09-29 15:30:00,45
Universal Studios Singapore,2023-09-29 15:35:00,45
Universal Studios Singapore,2023-09-29 15:40:00,43
Universal Studios Singapore,2023-09-29 15:45:00,39
Universal Studios Singapore,2023-09-29 15:50:00,39
Universal Studios Singapore,2023-09-29 15:55:00,39
Universal Studios Singapore,2023-09-29 16:00:00,33
Universal Studios Singapore,2023-09-29 16:05:00,33
Universal Studios Singapore,2023-09-29 16:10:00,34
Universal Studios Singapore,2023-09-29 16:15:00,34
Universal Studios Singapore,2023-09-29 16:20:00,33
Universal Studios Singapore,2023-09-29 16:25:00,33
Universal Studios Singapore,2023-09-29 16:30:00,32
Universal Studios Singapore,2023-09-29 16:35:00,32
Universal Studios Singapore,2023-09-29 16:40:00,31
Universal Studios Singapore,2023-09-29 16:45:00,31
Universal Studios Singapore,2023-09-29 16:50:00,25
Universal Studios Singapore,2023-09-29 16:55:00,25
Universal Studios Singapore,2023-09-29 19:30:00,5
Universal Studios Singapore,2023-09-29 19:35:00,5
Universal Studios Singapore,2023-09-29 19:40:00,5
Universal Studios Singapore,2023-09-29 19:45:00,5
Universal Studios Singapore,2023-09-29 19:50:00,5
Universal Studios Singapore,2023-09-29 19:55:00,18
Universal Studios Singapore,2023-09-29 20:00:00,21
Universal Studios Singapore,2023-09-29 20:05:00,22
Universal Studios Singapore,2023-09-29 20:10:00,25
Universal Studios Singapore,2023-09-29 20:15:00,25
Universal Studios Singapore,2023-09-29 20:20:00,25
Universal Studios Singapore,2023-09-29 20:25:00,25
Universal Studios Singapore,2023-09-29 20:30:00,43
Universal Studios Singapore,2023-09-29 20:35:00,43
Universal Studios Singapore,2023-09-29 20:40:00,43
Universal Studios Singapore,2023-09-29 20:45:00,45
Universal Studios Singapore,2023-09-29 20:50:00,45
Universal Studios Singapore,2023-09-29 20:55:00,38
Universal Studios Singapore,2023-09-29 21:00:00,38
Universal Studios Singapore,2023-09-29 21:05:00,38
Universal Studios Singapore,2023-09-29 21:10:00,38
Universal Studios Singapore,2023-09-29 21:15:00,38
Universal Studios Singapore,2023-09-29 21:20:00,38
Universal Studios Singapore,2023-09-29 21:25:00,40
Universal Studios Singapore,2023-09-29 21:30:00,40
Universal Studios Singapore,2023-09-29 21:35:00,40
Universal Studios Singapore,2023-09-29 21:40:00,38
Universal Studios Singapore,2023-09-29 21:45:00,38
Universal Studios Singapore,2023-09-29 21:50:00,38
Universal Studios Singapore,2023-09-29 21:55:00,38
Universal Studios Singapore,2023-09-29 22:00:00,40
Universal Studios Singapore,2023-09-29 22:05:00,40
Universal Studios Singapore,2023-09-29 22:10:00,40
Universal Studios Singapore,2023-09-29 22:15:00,37
Universal Studios Singapore,2023-09-29 22:20:00,36
Universal Studios Singapore,2023-09-29 22:25:00,36
Universal Studios Singapore,2023-09-29 22:30:00,36
Universal Studios Singapore,2023-09-29 22:35:00,35
Universal Studios Singapore,2023-09-29 22:40:00,35
Universal Studios Singapore,2023-09-29 22:45:00,35
Universal Studios Singapore,2023-09-29 22:50:00,40
Universal Studios Singapore,2023-09-29 22:55:00,40
Universal Studios Singapore,2023-09-29 23:00:00,38
Universal Studios Singapore,2023-09-29 23:05:00,38
Universal Studios Singapore,2023-09-29 23:10:00,39
Universal Studios Singapore,2023-09-29 23:15:00,39
Universal Studios Singapore,2023-09-29 23:20:00,38
Universal Studios Singapore,2023-09-29 23:25:00,38
Universal Studios Singapore,2023-09-29 23:30:00,38
Universal Studios Singapore,2023-09-29 23:35:00,38
Universal Studios Singapore,2023-09-29 23:40:00,38
Universal Studios Singapore,2023-09-29 23:45:00,38
Universal Studios Singapore,2023-09-29 23:50:00,27
Universal Studios Singapore,2023-09-30 10:00:00,6
Universal Studios Singapore,2023-09-30 10:05:00,6
Universal Studios Singapore,2023-09-30 10:10:00,7
Universal Studios Singapore,2023-09-30 10:15:00,9
Universal Studios Singapore,2023-09-30 10:20:00,9
Universal Studios Singapore,2023-09-30 10:25:00,9
Universal Studios Singapore,2023-09-30 10:30:00,9
Universal Studios Singapore,2023-09-30 10:35:00,9
Universal Studios Singapore,2023-09-30 10:40:00,10
Universal Studios Singapore,2023-09-30 10:45:00,12
Universal Studios Singapore,2023-09-30 10:50:00,13
Universal Studios Singapore,2023-09-30 10:55:00,15
Universal Studios Singapore,2023-09-30 11:00:00,15
Universal Studios Singapore,2023-09-30 11:05:00,15
Universal Studios Singapore,2023-09-30 11:10:00,15
Universal Studios Singapore,2023-09-30 11:15:00,15
Universal Studios Singapore,2023-09-30 11:20:00,16
Universal Studios Singapore,2023-09-30 11:25:00,18
Universal Studios Singapore,2023-09-30 11:30:00,18
Universal Studios Singapore,2023-09-30 11:35:00,18
Universal Studios Singapore,2023-09-30 11:40:00,18
Universal Studios Singapore,2023-09-30 11:45:00,18
Universal Studios Singapore,2023-09-30 11:50:00,18
Universal Studios Singapore,2023-09-30 11:55:00,19
Universal Studios Singapore,2023-09-30 12:00:00,19
Universal Studios Singapore,2023-09-30 12:05:00,19
Universal Studios Singapore,2023-09-30 12:10:00,20
Universal Studios Singapore,2023-09-30 12:15:00,23
Universal Studios Singapore,2023-09-30 12:20:00,26
Universal Studios Singapore,2023-09-30 12:25:00,31
Universal Studios Singapore,2023-09-30 12:30:00,33
Universal Studios Singapore,2023-09-30 12:35:00,35
Universal Studios Singapore,2023-09-30 12:40:00,36
Universal Studios Singapore,2023-09-30 12:45:00,36
Universal Studios Singapore,2023-09-30 12:50:00,36
Universal Studios Singapore,2023-09-30 12:55:00,37
Universal Studios Singapore,2023-09-30 13:00:00,37
Universal Studios Singapore,2023-09-30 13:05:00,35
Universal Studios Singapore,2023-09-30 13:10:00,38
Universal Studios Singapore,2023-09-30 13:15:00,38
Universal Studios Singapore,2023-09-30 13:20:00,38
Universal Studios Singapore,2023-09-30 13:25:00,40
Universal Studios Singapore,2023-09-30 13:30:00,39
Universal Studios Singapore,2023-09-30 13:35:00,36
Universal Studios Singapore,2023-09-30 13:40:00,36
Universal Studios Singapore,2023-09-30 13:45:00,36
Universal Studios Singapore,2023-09-30 13:50:00,34
Universal Studios Singapore,2023-09-30 13:55:00,33
Universal Studios Singapore,2023-09-30 14:00:00,33
Universal Studios Singapore,2023-09-30 14:05:00,33
Universal Studios Singapore,2023-09-30 14:10:00,32
Universal Studios Singapore,2023-09-30 14:15:00,32
Universal Studios Singapore,2023-09-30 14:20:00,32
Universal Studios Singapore,2023-09-30 14:25:00,30
Universal Studios Singapore,2023-09-30 14:30:00,30
Universal Studios Singapore,2023-09-30 14:35:00,30
Universal Studios Singapore,2023-09-30 14:40:00,31
Universal Studios Singapore,2023-09-30 14:45:00,31
Universal Studios Singapore,2023-09-30 14:50:00,30
Universal Studios Singapore,2023-09-30 14:55:00,30
Universal Studios Singapore,2023-09-30 15:00:00,29
Universal Studios Singapore,2023-09-30 15:05:00,31
Universal Studios Singapore,2023-09-30 15:10:00,31
Universal Studios Singapore,2023-09-30 15:15:00,30
Universal Studios Singapore,2023-09-30 15:20:00,31
Universal Studios Singapore,2023-09-30 15:25:00,31
Universal Studios Singapore,2023-09-30 15:30:00,32
Universal Studios Singapore,2023-09-30 15:35:00,32
Universal Studios Singapore,2023-09-30 15:40:00,32
Universal Studios Singapore,2023-09-30 15:45:00,33
Universal Studios Singapore,2023-09-30 15:50:00,28
Universal Studios Singapore,2023-09-30 15:55:00,27
Universal Studios Singapore,2023-09-30 16:00:00,27
Universal Studios Singapore,2023-09-30 16:05:00,27
Universal Studios Singapore,2023-09-30 16:10:00,25
Universal Studios Singapore,2023-09-30 16:15:00,27
Universal Studios Singapore,2023-09-30 16:20:00,27
Universal Studios Singapore,2023-09-30 16:25:00,26
Universal Studios Singapore,2023-09-30 16:30:00,29
Universal Studios Singapore,2023-09-30 16:35:00,26
Universal Studios Singapore,2023-09-30 16:40:00,26
Universal Studios Singapore,2023-09-30 16:45:00,26
Universal Studios Singapore,2023-09-30 16:50:00,26
Universal Studios Singapore,2023-09-30 16:55:00,26
Universal Studios Singapore,2023-09-30 19:30:00,5
Universal Studios Singapore,2023-09-30 19:35:00,5
Universal Studios Singapore,2023-09-30 19:40:00,5
Universal Studios Singapore,2023-09-30 19:45:00,13
Universal Studios Singapore,2023-09-30 19:50:00,14
Universal Studios Singapore,2023-09-30 19:55:00,20
Universal Studios Singapore,2023-09-30 20:00:00,23
Universal Studios Singapore,2023-09-30 20:05:00,25
Universal Studios Singapore,2023-09-30 20:10:00,34
Universal Studios Singapore,2023-09-30 20:15:00,35
Universal Studios Singapore,2023-09-30 20:20:00,36
Universal Studios Singapore,2023-09-30 20:25:00,38
Universal Studios Singapore,2023-09-30 20:30:00,42
Universal Studios Singapore,2023-09-30 20:35:00,42
Universal Studios Singapore,2023-09-30 20:40:00,47
Universal Studios Singapore,2023-09-30 20:45:00,47
Universal Studios Singapore,2023-09-30 20:50:00,47
Universal Studios Singapore,2023-09-30 20:55:00,52
Universal Studios Singapore,2023-09-30 21:00:00,52
Universal Studios Singapore,2023-09-30 21:05:00,52
Universal Studios Singapore,2023-09-30 21:10:00,51
Universal Studios Singapore,2023-09-30 21:15:00,44
Universal Studios Singapore,2023-09-30 21:20:00,44
Universal Studios Singapore,2023-09-30 21:25:00,44
Universal Studios Singapore,2023-09-30 21:30:00,44
Universal Studios Singapore,2023-09-30 21:35:00,46
Universal Studios Singapore,2023-09-30 21:40:00,41
Universal Studios Singapore,2023-09-30 21:45:00,38
Universal Studios Singapore,2023-09-30 21:50:00,38
Universal Studios Singapore,2023-09-30 21:55:00,42
Universal Studios Singapore,2023-09-30 22:00:00,42
Universal Studios Singapore,2023-09-30 22:05:00,43
Universal Studios Singapore,2023-09-30 22:10:00,43
Universal Studios Singapore,2023-09-30 22:15:00,43
Universal Studios Singapore,2023-09-30 22:20:00,41
Universal Studios Singapore,2023-09-30 22:25:00,45
Universal Studios Singapore,2023-09-30 22:30:00,45
Universal Studios Singapore,2023-09-30 22:35:00,41
Universal Studios Singapore,2023-09-30 22:40:00,41
Universal Studios Singapore,2023-09-30 22:45:00,40
Universal Studios Singapore,2023-09-30 22:50:00,40
Universal Studios Singapore,2023-09-30 22:55:00,40
Universal Studios Singapore,2023-09-30 23:00:00,38
Universal Studios Singapore,2023-09-30 23:05:00,38
Universal Studios Singapore,2023-09-30 23:10:00,38
Universal Studios Singapore,2023-09-30 23:15:00,38
Universal Studios Singapore,2023-09-30 23:20:00,38
Universal Studios Singapore,2023-09-30 23:25:00,37
Universal Studios Singapore,2023-09-30 23:30:00,36
Universal Studios Singapore,2023-09-30 23:35:00,36
Universal Studios Singapore,2023-09-30 23:40:00,31
Universal Studios Singapore,2023-09-30 23:45:00,22
Universal Studios Singapore,2023-09-30 23:50:00,21
Universal Studios Singapore,2024-09-01 08:00:00,7
Universal Studios Singapore,2024-09-01 08:05:00,7
Universal Studios Singapore,2024-09-01 08:10:00,7
Universal Studios Singapore,2024-09-01 08:15:00,7
Universal Studios Singapore,2024-09-01 08:20:00,7
Universal Studios Singapore,2024-09-01 08:25:00,7
Universal Studios Singapore,2024-09-01 08:30:00,7
Universal Studios Singapore,2024-09-01 08:35:00,7
Universal Studios Singapore,2024-09-01 08:40:00,7
Universal Studios Singapore,2024-09-01 08:45:00,7
Universal Studios Singapore,2024-09-01 08:50:00,7
Universal Studios Singapore,2024-09-01 08:55:00,7
Universal Studios Singapore,2024-09-01 09:00:00,7
Universal Studios Singapore,2024-09-01 09:05:00,7
Universal Studios Singapore,2024-09-01 09:10:00,7
Universal Studios Singapore,2024-09-01 09:15:00,7
Universal Studios Singapore,2024-09-01 09:20:00,7
Universal Studios Singapore,2024-09-01 09:25:00,7
Universal Studios Singapore,2024-09-01 09:30:00,7
Universal Studios Singapore,2024-09-01 09:35:00,7
Universal Studios Singapore,2024-09-01 09:40:00,7
Universal Studios Singapore,2024-09-01 09:45:00,7
Universal Studios Singapore,2024-09-01 09:50:00,7
Universal Studios Singapore,2024-09-01 09:55:00,7
Universal Studios Singapore,2024-09-01 10:00:00,7
Universal Studios Singapore,2024-09-01 10:05:00,7
Universal Studios Singapore,2024-09-01 10:10:00,8
Universal Studios Singapore,2024-09-01 10:15:00,8
Universal Studios Singapore,2024-09-01 10:20:00,8
Universal Studios Singapore,2024-09-01 10:25:00,8
Universal Studios Singapore,2024-09-01 10:30:00,10
Universal Studios Singapore,2024-09-01 10:35:00,10
Universal Studios Singapore,2024-09-01 10:40:00,10
Universal Studios Singapore,2024-09-01 10:45:00,10
Universal Studios Singapore,2024-09-01 10:50:00,11
Universal Studios Singapore,2024-09-01 10:55:00,11
Universal Studios Singapore,2024-09-01 11:00:00,11
Universal Studios Singapore,2024-09-01 11:05:00,13
Universal Studios Singapore,2024-09-01 11:10:00,13
Universal Studios Singapore,2024-09-01 11:15:00,13
Universal Studios Singapore,2024-09-01 11:20:00,13
Universal Studios Singapore,2024-09-01 11:25:00,15
Universal Studios Singapore,2024-09-01 11:30:00,15
Universal Studios Singapore,2024-09-01 11:35:00,17
Universal Studios Singapore,2024-09-01 11:40:00,15
Universal Studios Singapore,2024-09-01 11:45:00,18
Universal Studios Singapore,2024-09-01 11:50:00,18
Universal Studios Singapore,2024-09-01 11:55:00,19
Universal Studios Singapore,2024-09-01 12:00:00,20
Universal Studios Singapore,2024-09-01 12:05:00,19
Universal Studios Singapore,2024-09-01 12:10:00,19
Universal Studios Singapore,2024-09-01 12:15:00,22
Universal Studios Singapore,2024-09-01 12:20:00,22
Universal Studios Singapore,2024-09-01 12:25:00,20
Universal Studios Singapore,2024-09-01 12:30:00,23
Universal Studios Singapore,2024-09-01 12:35:00,23
Universal Studios Singapore,2024-09-01 12:40:00,23
Universal Studios Singapore,2024-09-01 12:45:00,23
Universal Studios Singapore,2024-09-01 12:50:00,23
Universal Studios Singapore,2024-09-01 12:55:00,24
Universal Studios Singapore,2024-09-01 13:00:00,24
Universal Studios Singapore,2024-09-01 13:05:00,24
Universal Studios Singapore,2024-09-01 13:10:00,20
Universal Studios Singapore,2024-09-01 13:15:00,20
Universal Studios Singapore,2024-09-01 13:20:00,20
Universal Studios Singapore,2024-09-01 13:25:00,19
Universal Studios Singapore,2024-09-01 13:35:00,20
Universal Studios Singapore,2024-09-01 13:40:00,20
Universal Studios Singapore,2024-09-01 13:45:00,19
Universal Studios Singapore,2024-09-01 13:50:00,16
Universal Studios Singapore,2024-09-01 13:55:00,15
Universal Studios Singapore,2024-09-01 14:00:00,15
Universal Studios Singapore,2024-09-01 14:05:00,17
Universal Studios Singapore,2024-09-01 14:10:00,17
Universal Studios Singapore,2024-09-01 14:15:00,17
Universal Studios Singapore,2024-09-01 14:20:00,19
Universal Studios Singapore,2024-09-01 14:25:00,20
Universal Studios Singapore,2024-09-01 14:30:00,22
Universal Studios Singapore,2024-09-01 14:35:00,23
Universal Studios Singapore,2024-09-01 14:40:00,23
Universal Studios Singapore,2024-09-01 14:45:00,22
Universal Studios Singapore,2024-09-01 14:50:00,21
Universal Studios Singapore,2024-09-01 14:55:00,22
Universal Studios Singapore,2024-09-01 15:00:00,22
Universal Studios Singapore,2024-09-01 15:05:00,20
Universal Studios Singapore,2024-09-01 15:10:00,20
Universal Studios Singapore,2024-09-01 15:15:00,20
Universal Studios Singapore,2024-09-01 15:20:00,19
Universal Studios Singapore,2024-09-01 15:25:00,18
Universal Studios Singapore,2024-09-01 15:30:00,20
Universal Studios Singapore,2024-09-01 15:35:00,20
Universal Studios Singapore,2024-09-01 15:40:00,20
Universal Studios Singapore,2024-09-01 15:45:00,19
Universal Studios Singapore,2024-09-01 15:50:00,17
Universal Studios Singapore,2024-09-01 15:55:00,17
Universal Studios Singapore,2024-09-01 16:00:00,16
Universal Studios Singapore,2024-09-01 16:05:00,15
Universal Studios Singapore,2024-09-01 16:10:00,15
Universal Studios Singapore,2024-09-01 16:15:00,15
Universal Studios Singapore,2024-09-01 16:20:00,17
Universal Studios Singapore,2024-09-01 16:25:00,18
Universal Studios Singapore,2024-09-01 16:30:00,18
Universal Studios Singapore,2024-09-01 16:35:00,18
Universal Studios Singapore,2024-09-01 16:40:00,17
Universal Studios Singapore,2024-09-01 16:45:00,17
Universal Studios Singapore,2024-09-01 16:50:00,18
Universal Studios Singapore,2024-09-01 16:55:00,18
Universal Studios Singapore,2024-09-01 17:00:00,17
Universal Studios Singapore,2024-09-01 17:05:00,16
Universal Studios Singapore,2024-09-01 17:10:00,16
Universal Studios Singapore,2024-09-01 17:15:00,13
Universal Studios Singapore,2024-09-01 17:20:00,13
Universal Studios Singapore,2024-09-01 17:25:00,12
Universal Studios Singapore,2024-09-01 17:30:00,12
Universal Studios Singapore,2024-09-01 17:35:00,12
Universal Studios Singapore,2024-09-01 17:40:00,12
Universal Studios Singapore,2024-09-01 17:45:00,10
Universal Studios Singapore,2024-09-01 17:50:00,10
Universal Studios Singapore,2024-09-01 17:55:00,10
Universal Studios Singapore,2024-09-02 10:00:00,7
Universal Studios Singapore,2024-09-02 10:05:00,7
Universal Studios Singapore,2024-09-02 10:10:00,7
Universal Studios Singapore,2024-09-02 10:15:00,8
Universal Studios Singapore,2024-09-02 10:20:00,8
Universal Studios Singapore,2024-09-02 10:25:00,9
Universal Studios Singapore,2024-09-02 10:30:00,15
Universal Studios Singapore,2024-09-02 10:40:00,17
Universal Studios Singapore,2024-09-02 10:45:00,17
Universal Studios Singapore,2024-09-02 10:50:00,18
Universal Studios Singapore,2024-09-02 10:55:00,20
Universal Studios Singapore,2024-09-02 11:00:00,22
Universal Studios Singapore,2024-09-02 11:05:00,22
Universal Studios Singapore,2024-09-02 11:10:00,24
Universal Studios Singapore,2024-09-02 11:15:00,24
Universal Studios Singapore,2024-09-02 11:20:00,25
Universal Studios Singapore,2024-09-02 11:25:00,25
Universal Studios Singapore,2024-09-02 11:30:00,25
Universal Studios Singapore,2024-09-02 11:35:00,26
Universal Studios Singapore,2024-09-02 11:40:00,24
Universal Studios Singapore,2024-09-02 11:45:00,23
Universal Studios Singapore,2024-09-02 11:50:00,23
Universal Studios Singapore,2024-09-02 11:55:00,25
Universal Studios Singapore,2024-09-02 12:00:00,26
Universal Studios Singapore,2024-09-02 12:05:00,31
Universal Studios Singapore,2024-09-02 12:10:00,31
Universal Studios Singapore,2024-09-02 12:15:00,31
Universal Studios Singapore,2024-09-02 12:20:00,31
Universal Studios Singapore,2024-09-02 12:25:00,32
Universal Studios Singapore,2024-09-02 12:30:00,31
Universal Studios Singapore,2024-09-02 12:35:00,31
Universal Studios Singapore,2024-09-02 12:40:00,32
Universal Studios Singapore,2024-09-02 12:45:00,30
Universal Studios Singapore,2024-09-02 12:50:00,28
Universal Studios Singapore,2024-09-02 12:55:00,29
Universal Studios Singapore,2024-09-02 13:00:00,25
Universal Studios Singapore,2024-09-02 13:05:00,25
Universal Studios Singapore,2024-09-02 13:10:00,26
Universal Studios Singapore,2024-09-02 13:15:00,23
Universal Studios Singapore,2024-09-02 13:20:00,23
Universal Studios Singapore,2024-09-02 13:25:00,22
Universal Studios Singapore,2024-09-02 13:30:00,21
Universal Studios Singapore,2024-09-02 13:35:00,23
Universal Studios Singapore,2024-09-02 13:40:00,26
Universal Studios Singapore,2024-09-02 13:45:00,26
Universal Studios Singapore,2024-09-02 13:50:00,25
Universal Studios Singapore,2024-09-02 13:55:00,28
Universal Studios Singapore,2024-09-02 14:00:00,28
Universal Studios Singapore,2024-09-02 14:05:00,28
Universal Studios Singapore,2024-09-02 14:10:00,29
Universal Studios Singapore,2024-09-02 14:15:00,29
Universal Studios Singapore,2024-09-02 14:20:00,29
Universal Studios Singapore,2024-09-02 14:25:00,28
Universal Studios Singapore,2024-09-02 14:30:00,29
Universal Studios Singapore,2024-09-02 14:35:00,29
Universal Studios Singapore,2024-09-02 14:40:00,28
Universal Studios Singapore,2024-09-02 14:45:00,28
Universal Studios Singapore,2024-09-02 14:50:00,29
Universal Studios Singapore,2024-09-02 14:55:00,27
Universal Studios Singapore,2024-09-02 15:00:00,24
Universal Studios Singapore,2024-09-02 15:05:00,24
Universal Studios Singapore,2024-09-02 15:10:00,20
Universal Studios Singapore,2024-09-02 15:15:00,22
Universal Studios Singapore,2024-09-02 15:20:00,22
Universal Studios Singapore,2024-09-02 15:25:00,21
Universal Studios Singapore,2024-09-02 15:30:00,22
Universal Studios Singapore,2024-09-02 15:35:00,22
Universal Studios Singapore,2024-09-02 15:40:00,22
Universal Studios Singapore,2024-09-02 15:45:00,22
Universal Studios Singapore,2024-09-02 15:50:00,23
Universal Studios Singapore,2024-09-02 15:55:00,25
Universal Studios Singapore,2024-09-02 16:05:00,23
Universal Studios Singapore,2024-09-02 16:15:00,21
Universal Studios Singapore,2024-09-02 16:20:00,22
Universal Studios Singapore,2024-09-02 16:25:00,23
Universal Studios Singapore,2024-09-02 16:30:00,23
Universal Studios Singapore,2024-09-02 16:35:00,21
Universal Studios Singapore,2024-09-02 16:40:00,19
Universal Studios Singapore,2024-09-02 16:45:00,19
Universal Studios Singapore,2024-09-02 16:50:00,19
Universal Studios Singapore,2024-09-02 17:15:00,15
Universal Studios Singapore,2024-09-02 17:20:00,15
Universal Studios Singapore,2024-09-02 17:25:00,18
Universal Studios Singapore,2024-09-02 17:35:00,17
Universal Studios Singapore,2024-09-02 17:40:00,17
Universal Studios Singapore,2024-09-02 17:45:00,15
Universal Studios Singapore,2024-09-02 17:50:00,13
Universal Studios Singapore,2024-09-02 17:55:00,12
Universal Studios Singapore,2024-09-03 10:05:00,7
Universal Studios Singapore,2024-09-03 10:10:00,8
Universal Studios Singapore,2024-09-03 10:15:00,9
Universal Studios Singapore,2024-09-03 10:20:00,9
Universal Studios Singapore,2024-09-03 10:25:00,11
Universal Studios Singapore,2024-09-03 10:30:00,12
Universal Studios Singapore,2024-09-03 10:45:00,17
Universal Studios Singapore,2024-09-03 10:50:00,18
Universal Studios Singapore,2024-09-03 10:55:00,21
